,CVP_INTAKE_EC,MIDR_INTAKE_EC,OLDR_CCF_EC,ROLD024_EC,RSAC054_EC,RSAC081_EC,RSAC092_EC,RSAN007_EC,RSAN018_EC,SLMZU003_EC,SLMZU011_EC,VICT_INTAKE_EC
2/28/1990,589.778,427.905,549.07,329.245,14404.896,1786.48,331.76,803.831,355.065,7268.848,4893.699,461.901
3/1/1990,578.035,425.219,570.533,327.28,14696.655,1875.046,346.117,837.891,356.73,7333.331,4983.207,456.723
3/2/1990,591.985,422.929,582.629,327.39,15070.72,1955.352,358.69,876.254,357.685,7404.065,5068.259,451.088
3/3/1990,585.288,420.653,581.121,327.239,15406.233,1962.922,365.465,904.906,358.844,7450.499,5131.424,449.173
3/4/1990,592.952,416.143,571.74,326.277,15963.564,1998.481,370.103,928.242,360.757,7521.131,5221.277,446.274
3/5/1990,602.498,415.777,572.271,326.372,15696.457,1872.471,351.697,895.382,355.727,7479.728,5226.412,444.297
3/6/1990,629.463,412.116,586.992,326.549,15839.063,1728.796,323.792,806.326,341.272,7393.085,5239.97,451.569
3/7/1990,614.68,408.15,569.939,325.04,15872.491,1892.787,353.922,852.297,346.156,7454.995,5360.258,444.995
3/8/1990,623.794,409.511,587.125,324.45,15457.886,1836.923,344.507,824.548,338.286,7492.604,5406.733,437.705
3/9/1990,631.107,410.466,584.214,323.995,15312.396,1827.377,342.648,812.564,333.216,7503.049,5510.275,443.525
3/10/1990,620.688,411.982,578.074,322.378,15114.743,1938.23,359.627,853.801,335.773,7636.562,5615.278,441.531
3/11/1990,626.592,415.18,591.577,321.241,14816.132,1876.672,350.174,828.576,330.691,7703.602,5662.797,441.425
3/12/1990,637.83,418.029,597.099,321.113,14859.489,1713.409,327.271,759.255,321.819,7679.399,5670.922,450.015
3/13/1990,640.426,420.297,604.155,320.987,14738.563,1540.375,302.827,682.899,312.271,7663.47,5669.042,453.94
3/14/1990,630.271,421.443,592.643,320.259,14906.752,1518.169,297.56,668.972,309.686,7656.71,5682.803,456.527
3/15/1990,614.994,422.46,584.423,318.146,15218.848,1592.88,304.72,703.776,312.112,7732.014,5705,451.065
3/16/1990,596.586,423.835,574.42,315.528,15595.523,1695.304,310.616,747.382,315.594,7790.056,5749.347,445.526
3/17/1990,590.112,425.926,570.593,313.623,15931.782,1707.596,308.837,775.304,317.56,7762.756,5763.693,445.648
3/18/1990,588.195,427.099,575.731,312.387,16051.749,1643.597,299.992,768.598,317.017,7695.979,5737.923,448.587
3/19/1990,594.053,427.946,583.722,311.629,16073.774,1541.787,284.361,736.033,314.583,7560.603,5653.447,451.18
3/20/1990,605.402,427.061,574.115,310.251,16245.786,1461.603,276.73,690.186,309.811,7463.88,5618.64,454.518
3/21/1990,604.398,426.819,562.059,308.16,16176.602,1504.896,284.606,685.891,310.365,7469.332,5633.788,451.783
3/22/1990,608.769,427.81,561.886,306.899,15928.537,1561.552,291.713,696.718,310.954,7571.801,5657.412,451.132
3/23/1990,620.426,429.013,576.303,306.231,15646.831,1549.525,292.556,682.127,307.309,7648.093,5663.015,454.382
3/24/1990,622.197,430.241,577.155,305.205,15634.088,1625.808,300.36,696.09,305.945,7718.279,5716.831,457.948
3/25/1990,625.285,432.361,581.96,304.368,15639.026,1675.537,308.669,706.612,304.858,7840.616,5766.904,460.556
3/26/1990,630.984,434.181,586.288,303.788,15871.593,1744.993,317.853,713.458,303.64,7960.24,5824.771,462.944
3/27/1990,620.878,434.772,575.209,302.705,16016.412,2037.229,350.474,804.178,309.673,8195.735,5937.16,463.921
3/28/1990,607.696,434.553,573.403,301.547,16415.588,2393.813,403.46,955.676,321.52,8454.724,6082.67,458.884
3/29/1990,606.763,433.828,583.391,301.572,16440.619,2543.588,425.84,1045.22,329.143,8626.873,6185.972,457.629
3/30/1990,599.93,431.573,585.79,301.861,16746.236,2683.286,454.653,1139.995,340.165,8751.32,6303.659,456.588
3/31/1990,601.181,430.201,590.352,302.778,17211.537,2632.501,451.998,1154.364,342.612,8768.732,6382.555,454.868
4/1/1990,614.169,426.171,591.306,304.272,17123.979,2531.918,434.564,1112.161,337.923,8711.513,6417.081,459.453
4/2/1990,646.423,425.377,607.398,307.32,16869.861,2288.299,401.057,1002.269,325.328,8571.45,6418.698,458.517
4/3/1990,645.576,421.313,597.034,308.12,16770.814,2300.701,406.53,988.925,322.109,8528.979,6492.53,464.863
4/4/1990,633.915,418.928,564.95,308.835,16261.628,2416.028,428.924,1022.79,324.304,8586.746,6574.222,461.311
4/5/1990,606.224,418.454,541.99,310.393,15929.091,2388.079,429.768,1007.318,321.212,8619.144,6597.17,455.669
4/6/1990,574.32,417.626,518.977,311.18,15933.483,2425.36,444.616,1011.585,320.182,8668.618,6662.811,452.532
4/7/1990,554.005,416.761,508.016,311.306,15926.249,2540.467,472.514,1060.767,324.763,8776.401,6765.806,449.907
4/8/1990,546.169,417.005,510.084,312.578,15859.985,2508.162,470.728,1041.562,322.659,8856.3,6815.694,447.028
4/9/1990,544.807,418.033,514.774,314.755,15928.515,2383.091,450.358,979.803,317.41,8862.771,6861.541,447.228
4/10/1990,536.306,417.316,508.542,314.573,16251.816,2491.438,467.398,1022.312,320.691,8942.729,6952.369,448.464
4/11/1990,529.545,417.282,508.756,314.888,16398.117,2548.709,469.673,1044.574,321.901,9008.004,7007.458,447.251
4/12/1990,527.522,416.682,506.514,314.349,16774.514,2678.614,498.96,1127.114,328.703,9048.084,7076.716,444.622
4/13/1990,523.615,415.79,505.34,313.654,16975.771,2803.73,522.158,1199.215,337.369,9097.055,7138.527,441.77
4/14/1990,522.087,415.26,504.974,313.491,17336.801,2936.283,545.634,1281.836,347.041,9160.183,7204.457,439.406
4/15/1990,517.292,413.958,501.765,312.765,17487.551,3053.897,575.432,1390.336,359.577,9200.806,7234.482,437.791
4/16/1990,511.347,412.266,496.688,311.112,17400.6,3305.579,618.847,1545.985,382.792,9298.613,7253.044,435.809
4/17/1990,522.624,413.29,505.853,313.032,17092.814,2981.524,535.682,1391.412,362.388,9232.416,7173.515,434.902
4/18/1990,532.127,413.892,509.997,315.167,16675.453,2631.858,462.664,1217.798,343.392,9114.811,7117.288,438.988
4/19/1990,535.516,414.56,512.565,317.367,16265.589,2355.005,416.615,1064.471,328.479,9003.133,7067.522,443.79
4/20/1990,534.335,413.704,509.378,317.954,16171.535,2308.442,412.396,1011.159,324.844,8971.335,7098.181,446.599
4/21/1990,532.177,413.598,506.632,317.502,16186.713,2367.753,433.049,1020.85,326.014,9009.96,7151.729,444.297
4/22/1990,532.474,414.849,505.522,316.882,16470.375,2483.124,460.566,1049.457,330.409,9105.981,7209.544,440.381
4/23/1990,527.691,416.195,498.516,314.908,16766.809,2870.494,532.732,1197.912,346.039,9328.941,7317.786,436.803
4/24/1990,530.175,419.287,507.27,317.486,17040.139,2842.931,539.881,1197.037,351.003,9363.002,7333.799,435.557
4/25/1990,533.642,420.169,505.973,319.155,17354.066,2922.283,549.472,1222.763,352.369,9420.381,7385.54,439.868
4/26/1990,525.896,418.973,501.027,319.576,17844.342,3207.312,608.092,1358.683,368.022,9564.169,7486.157,443.181
4/27/1990,519.308,416.955,498.201,319.201,18242.604,3570.097,694.828,1568.457,394.631,9745.986,7629.116,442.02
4/28/1990,519.4,415.4,501.741,320.289,18205.898,3657.204,723.637,1653.423,403.598,9832.02,7720.713,439.625
4/29/1990,526.302,414.42,507.368,322.482,18175.775,3537.335,694.384,1603.333,397.279,9794.625,7782.805,439.519
4/30/1990,530.57,413.026,510.808,324.483,17836.273,3306.506,633.271,1495.282,382.351,9694.439,7805.551,441.657
5/1/1990,536.538,412.402,516.755,326.257,17406.111,3066.46,567.699,1370.824,365.153,9564.567,7819.286,444.057
5/2/1990,542.386,410.635,521.01,325.703,16745.375,2984.794,543.113,1329.9,360.614,9463.453,7832.406,446.577
5/3/1990,550.712,409.263,526.727,324.949,16272.981,2807.288,505.324,1250.848,353.623,9391.308,7808.086,444.708
5/4/1990,548.453,408.935,512.296,324.508,16163.19,2671.724,481.258,1179.157,349.12,9367.16,7798.859,441.28
5/5/1990,526.226,409.516,495.373,324.202,16328.188,2617.704,473.339,1151.37,346.593,9409.252,7806.286,437.564
5/6/1990,515.079,410.262,487.374,323.26,16655.418,2677.415,476.826,1171.311,350.288,9493.395,7822.303,435.335
5/7/1990,507.463,411.712,484.561,322.975,16851.961,2756.632,496.957,1217.1,356.872,9549.707,7882.781,433.772
5/8/1990,503.02,411.877,481.42,321.597,17326.889,2922.166,528.335,1295.618,366.816,9623.963,7961.304,434.129
5/9/1990,498.071,411.846,479.818,320.185,17529.264,3109.52,567.298,1391.912,380.577,9714.76,8025.839,433.07
5/10/1990,498.583,412.016,481.624,320.511,17825.516,3136.081,579.583,1426.407,386.496,9726.668,8045.599,432.735
5/11/1990,500.942,411.596,483.466,321.839,17955.281,3105.115,575.806,1405.81,387.41,9683.804,8038.315,434.332
5/12/1990,502.99,411.26,486.321,323.442,17968.934,2909.268,536.159,1319.107,374.747,9579.557,7995.06,436.95
5/13/1990,503.038,410.102,488.168,324.75,17972.111,2813.697,510.355,1267.951,366.303,9469.459,7955.016,439.588
5/14/1990,500.897,407.58,487.042,324.299,17915.246,2784.871,504.473,1260.882,364.208,9386.756,7916.637,438.657
5/15/1990,505.917,408.114,491.729,325.903,17594.336,2515.213,446.582,1123.604,345.716,9245.493,7817.191,437.067
5/16/1990,499.057,405.872,492.732,326.109,17188.754,2241.178,393.249,983.232,327.611,9075.696,7723.974,439.596
5/17/1990,506.028,404.874,488.77,325.345,16783.385,2092.609,367.207,913.844,318.835,8952.241,7641.933,434.568
5/18/1990,505.394,404.442,487.265,324.126,16414.867,1998.927,345.548,856.728,312.934,8901.733,7561.586,430.854
5/19/1990,502.503,404.538,482.604,321.834,16504.699,2081.227,353.009,867.122,312.838,8953.515,7542.599,428.407
5/20/1990,496.816,405.475,476.691,318.561,16817.783,2314.9,393.377,954.226,319.933,9097.913,7552.554,424.281
5/21/1990,497.739,407.456,478.658,317.627,17262.221,2437.869,414.313,995.32,324.591,9226.652,7549.876,422.127
5/22/1990,492.017,408.15,473.064,315.839,17769.289,2824.097,489.087,1165.173,343.785,9457.53,7622.611,424.442
5/23/1990,487.95,407.84,472.895,314.353,18284.055,3204.362,573.518,1374.262,369.15,9693.401,7709.354,425.102
5/24/1990,489.398,407.784,479.062,315.534,18557.447,3239.109,605.728,1434.997,381.859,9763.713,7748.432,426.184
5/25/1990,495.08,405.312,478.723,315.927,18994.551,3413.849,637.302,1511.022,389.494,9862.548,7820.133,428.917
5/26/1990,495.764,403.353,481.572,317.048,19029.104,3455.37,635.97,1536.177,389.719,9934.04,7904.192,429.518
5/27/1990,493.937,399.267,477.415,315.908,19034.461,3826.981,719.963,1736.129,412.6,10063.166,8060.72,428.54
5/28/1990,490.213,397.66,480.34,316.411,18380.643,3736.316,697.814,1720.254,414.662,10038.384,8115.186,424.664
5/29/1990,505.465,399.917,492.626,320.745,17646.713,3051.099,540.635,1350.754,369.198,9783.959,8045.655,425.739
5/30/1990,507.256,398.13,489.112,322.143,17151.148,2754.864,473.941,1189.48,347.509,9593.746,8037.285,432.937
5/31/1990,502.197,395.78,484.669,322.28,16279.522,2457.802,415.354,1059.167,331.553,9422.052,7956.85,436.08
6/1/1990,516.371,390.353,464.673,319.9,16103.564,2157.778,371.526,914.55,318.473,9273.227,7912.75,428.145
6/2/1990,481.389,389.051,442.732,311.71,16237.575,2134.61,368.589,879.116,313.397,9243.243,7918.399,396.142
6/3/1990,459.905,387.963,410.741,304.761,16730.299,2223.864,385.053,934.447,318.313,9279.413,7938.234,392.27
6/4/1990,430.874,388.075,392.843,297.457,17436.99,2392.99,411.974,1012.178,326.672,9365.24,7957.694,392.663
6/5/1990,417.062,386.211,391.994,290.7,18047.75,2593.023,445.521,1121.204,337.71,9493.566,7973.88,392.084
6/6/1990,412.309,381.62,392.485,285.955,18549.242,2830.942,489.636,1245.965,353.457,9650.461,8011.621,388.87
6/7/1990,412.833,375.389,393.47,282.591,18752.281,3043.085,524.671,1337.521,365.409,9776.47,8022.515,383.915
6/8/1990,413.182,369.173,396.248,280.023,19100.748,3262.71,566.84,1457.456,379.815,9913.74,8054.988,377.529
6/9/1990,416.12,363.091,395.1,277.691,19196.98,3633.502,641.952,1635.348,406.92,10117.98,8123.408,371.344
6/10/1990,416.393,356.87,402.104,276.547,19039.154,3645.856,664.044,1686.126,418.781,10188.884,8144.41,365.633
6/11/1990,430.427,350.745,408.447,275.958,19045.576,3480.132,610.174,1573.536,401.291,10182.416,8124.037,360.509
6/12/1990,433.96,344.864,403.785,275.253,18816.604,3353.665,578.855,1525.191,392.913,10174.951,8107.516,354.064
6/13/1990,428.637,339.518,397.934,274.064,18633.047,3304.902,564.106,1484.618,386.022,10165.271,8156.745,348.114
6/14/1990,424.209,334.509,394.579,272.348,18326.477,3187.311,524.743,1429.988,377.798,10151.893,8188.687,342.603
6/15/1990,427.452,330.096,396.426,271.131,17885.217,2831.585,464.798,1273.523,355.119,10073.12,8185.513,338.172
6/16/1990,429.372,325.761,384.933,269.539,17841.104,2720.433,445.158,1187.577,345.701,10057.646,8224.59,333.152
6/17/1990,417.952,321.214,362.909,267.104,18254.824,2939.951,484.03,1294.883,360.831,10220.399,8292.114,327.693
6/18/1990,401.055,315.174,365.09,264.278,18736.236,3065.044,509.859,1358.054,373.852,10364.727,8319.857,322.315
6/19/1990,401.654,309.173,352.648,261.973,19466.711,3336.382,573.165,1485.73,397.067,10586.755,8415.591,318.987
6/20/1990,388.453,302.487,351.705,260.445,20038.453,3938.676,711.121,1800.164,450.12,10933.43,8552.458,311.133
6/21/1990,380.522,296.692,358.736,260.877,20172.949,4326.597,828.152,2050.283,501.617,11239.305,8678.521,304.561
6/22/1990,390.359,291.431,366.084,262.942,20430.574,4473.814,889.671,2169.183,528.975,11434.726,8797.421,299.76
6/23/1990,400.781,287.416,365.908,265.934,20469.596,4493.219,881.928,2142.657,521.828,11511.216,8916.833,295.737
6/24/1990,404.91,284.918,369.515,269.295,20374.447,4365.222,844.525,2078.864,501.809,11497.06,9034.214,292.398
6/25/1990,410.83,283.972,378.548,272.101,19854.834,3973.735,728.058,1834.637,453.497,11363.881,9091.146,290.997
6/26/1990,412.654,283.304,378.15,273.998,19503.781,3709.795,657.321,1657.582,422.444,11198.252,9155.819,289.757
6/27/1990,405.044,283.181,371.501,274.917,19124.697,3456.861,586.629,1577.422,413.716,11058.192,9183.135,288.472
6/28/1990,401.874,282.96,365.249,275.038,18582.594,3249.623,499.67,1546.131,419.513,10954.747,9191.989,287.876
6/29/1990,397.409,282.131,357.885,275.474,18285.586,3091.546,445.727,1518.109,425.279,10918.538,9179.903,286.753
6/30/1990,395.117,281.608,342.59,275.79,18473.529,2950.246,418.707,1514.157,435.261,10937.454,9180.896,285.516
7/1/1990,385.334,281.89,320.228,276.324,19116.131,3144.48,463.355,1617.811,463.467,11054.051,9231.721,284.642
7/2/1990,342.661,281.022,311.158,278.315,20017.986,3447.849,577.303,1685.504,482.183,11205.219,9305.862,289.962
7/3/1990,329.372,281.57,317.94,280.134,20884.742,3773.496,704.236,1788.926,499.958,11383.516,9365.494,290.788
7/4/1990,332.133,281.597,325.551,281.895,21287.553,4031.374,799.471,1875.46,508.244,11581.703,9412.426,291.512
7/5/1990,338.47,281.129,329.17,283.721,21657.16,4394.597,916.521,2034.375,526.752,11832.246,9498.39,292.205
7/6/1990,341.113,281.02,332.799,285.85,21787.146,4717.836,1022.637,2194.065,539.806,12091.747,9588.231,292.177
7/7/1990,344.516,281.235,334.178,288.175,22042.811,5119.485,1152.289,2404.653,564.998,12341.675,9721.532,291.885
7/8/1990,345.854,282.086,337.853,291.137,21843.295,5286.41,1225.277,2488.21,578.417,12545.75,9835.915,291.984
7/9/1990,351.216,283.386,338.581,294.421,21985.381,5464.085,1287.312,2581.529,588.045,12738.771,9988.885,292.777
7/10/1990,353.02,285.036,341.432,297.98,21922.598,5475.739,1307.76,2590.75,577.451,12887.17,10127.645,294.092
7/11/1990,355.347,286.868,342.617,301.626,21752.4,5453.143,1296.867,2557.735,566.97,12990.858,10262.571,295.76
7/12/1990,358.385,288.829,345.001,305.308,21626.684,5253.455,1239.556,2409.492,540.894,13034.103,10359.077,297.671
7/13/1990,361.841,290.866,344.827,308.784,21493.273,5030.394,1178.888,2264.013,516.775,13052.096,10421.294,299.86
7/14/1990,361.366,292.631,338.678,311.626,21557.639,5218.195,1231.304,2332.957,528.086,13220.367,10553.744,301.813
7/15/1990,353.91,294.301,334.467,313.777,21905.984,5570.829,1356.822,2574.15,575.303,13468.629,10712.027,302.801
7/16/1990,350.061,295.875,335.153,315.511,22471.313,5765.611,1405.385,2704.764,608.758,13681.079,10851.224,303.145
7/17/1990,349.258,297.659,337.944,317.16,23097.256,5964.132,1467.241,2851.997,648.799,13889.138,11003.6,304.549
7/18/1990,348.137,299.098,341.14,318.812,23519.604,6289.525,1577.913,3092.991,705.303,14193.875,11172.665,306.932
7/19/1990,349.31,300.074,343.556,321.434,23962.773,6783.5,1773.65,3446.71,798.427,14535.484,11394.708,308.093
7/20/1990,352.408,301.011,348.529,325.578,23913.273,7065.819,1877.364,3615.228,845.479,14798.914,11609.022,309.342
7/21/1990,357.533,301.965,351.71,331.103,23955.924,7218.42,1965.67,3740.162,886.767,15013.357,11854.236,310.663
7/22/1990,362.795,303.305,354.541,337.809,23881.023,7259.075,1978.801,3756.723,875.104,15149.2,12082.183,311.914
7/23/1990,367.472,305.076,356.218,345.106,23747.854,7404.462,2017.197,3814.646,873.98,15284.84,12339.54,313.35
7/24/1990,367.89,306.944,358.193,352.768,23489.307,7556.68,2074.001,3890.914,882.726,15399.517,12575.108,314.786
7/25/1990,370.426,309.533,363.061,359.808,23135.191,7215.341,1955.393,3640.419,830.66,15393.745,12714.427,316.657
7/26/1990,376.661,312.033,367.281,366.119,22868.396,6711.395,1775.816,3298.641,767.021,15336.102,12788.216,319.199
7/27/1990,381.319,314.528,366.784,372.428,22657.033,6385.901,1622.065,3055.092,721.971,15270.858,12850.353,322.1
7/28/1990,381.653,316.67,362.362,378.437,22836.119,6316.309,1596.944,3029.93,719.293,15335.503,12933.268,324.451
7/29/1990,377.635,318.794,359.868,383.243,23179.037,6463.384,1634.689,3158.912,743.004,15452.313,13054.165,325.865
7/30/1990,374.065,320.863,363.231,385.83,23712.447,6420.333,1621.406,3207.064,754.856,15496.219,13131.283,327.214
7/31/1990,374.482,322.978,369.277,386.973,24117.299,6591.463,1671.708,3336.563,782.749,15571.234,13232.29,329.648
8/1/1990,375.416,324.515,375.571,387.062,24478.336,6962.694,1781.607,3619.47,835.393,15711.946,13303.155,331.027
8/2/1990,382.459,326.274,380.573,387.098,24491.74,7256.726,1856.923,3782.641,873.933,15837.038,13326.342,331.877
8/3/1990,387.662,328.339,385.572,387.798,24382.789,7300.876,1938.659,3768.838,882.125,15895.742,13332.675,333.29
8/4/1990,393.946,330.36,389.942,389.117,24297.014,7248.5,1932.983,3689.994,874.175,15951.954,13392.404,335.266
8/5/1990,399.628,332.491,390.86,391.492,24302.58,7342.164,1998.767,3701.874,876.677,16034.494,13495.911,337.481
8/6/1990,401.964,334.314,390.506,395.145,24334.611,7597.58,2122.375,3848.502,900.411,16185.811,13649.859,339.752
8/7/1990,401.792,335.772,389.498,399.581,24295.992,7998.039,2326.964,4140.205,952.371,16395.51,13820.99,341.774
8/8/1990,402.382,337.371,394.235,403.865,24107.42,7983.005,2356.352,4127.372,950.617,16509.873,13931.298,343.622
8/9/1990,407.338,339.022,396.121,408.682,24211.82,8043.583,2430.44,4151.364,954.934,16644.207,14037.483,345.583
8/10/1990,407.956,340.677,397.635,413.831,24185.213,8063.741,2460.028,4120.175,956.576,16733.838,14116.845,347.563
8/11/1990,410.223,342.284,400.973,418.674,24302.779,7901.886,2391.807,3959.937,940.138,16805.914,14170.219,349.393
8/12/1990,412.924,343.561,400.25,423.703,24510.475,7925.712,2372.435,3916.613,956.689,16892.826,14244.578,350.917
8/13/1990,411.673,345.101,397.266,428.417,25028.633,7971.292,2412.455,4011.572,1003.727,16986.631,14338.726,352.066
8/14/1990,408.32,346.934,396.269,433.457,25511.656,8280.796,2537.111,4290.857,1081.845,17133.836,14455.631,353.01
8/15/1990,404.327,349.354,401.462,437.443,25640.131,8335.419,2512.202,4381.479,1096.552,17228.291,14524.27,354.018
8/16/1990,408.953,352.067,406.595,440.919,25563.313,8191.451,2395.294,4261.321,1070.255,17255.053,14538.939,355.674
8/17/1990,414.458,354.751,407.127,445.994,25539.426,8440.038,2510.303,4440.777,1105.203,17413.709,14656.625,357.904
8/18/1990,414.783,357.394,408.89,452.094,25443.25,8682.486,2611.073,4580.183,1149.135,17549.311,14824.85,360.395
8/19/1990,417.285,359.83,409.946,459.373,25417.84,8972.469,2768.22,4775.281,1191.114,17721.486,15012.746,362.848
8/20/1990,418.958,362.15,411.664,467.215,25246.143,9160.676,2893.792,4936.87,1222.883,17841.256,15194.593,365.38
8/21/1990,422.159,364.908,417.091,472.971,25164.635,8875.675,2764.42,4657.396,1164.187,17870.018,15290.626,367.994
8/22/1990,427.994,367.514,419.173,480.053,25146.137,8870.936,2775.096,4620.508,1148.697,17917.488,15443.382,370.686
8/23/1990,427.684,370.055,417.351,490.471,25259.125,9304.626,3034.855,4987.227,1214.385,18155.551,15643.325,373.463
8/24/1990,425.659,372.625,421.298,498.421,25091.494,9022.924,2961.083,4838.573,1194.549,18310.676,15652.409,375.841
8/25/1990,432.36,375.308,427.254,502.928,25195.131,8660.145,2722.48,4435.606,1129.281,18317.027,15667.716,378.154
8/26/1990,437.607,377.681,425.771,509.75,25496.311,8708.015,2751.084,4513.828,1145.984,18352.848,15784.451,380.822
8/27/1990,435.163,380.465,426.916,515.322,25797.18,8553.891,2654.248,4494.897,1147.39,18333.008,15843.874,383.408
8/28/1990,436.136,383.627,431.992,519.25,26076.924,8520.232,2571.505,4456.16,1155.402,18254.203,15873.911,385.649
8/29/1990,438.376,387.091,436.785,522.405,26250.836,8412.304,2444.905,4464.363,1129.725,18195.289,15857.971,388.165
8/30/1990,442.144,390.74,442.365,523.631,26296.25,8182.656,2303.489,4343.251,1086.686,18115.949,15792.264,390.87
8/31/1990,447.019,394.14,444.822,525.061,26128.592,8125.223,2273.204,4262.038,1076.893,18155.445,15785.075,393.955
9/1/1990,450.718,396.541,438.427,528.92,25843.594,8163.656,2282.425,4278.329,1080.088,18174.207,15843.088,397.676
9/2/1990,452.205,397.041,445.607,533.623,25743.748,8318.905,2329.381,4384.418,1108.855,18253.912,15975.141,400.111
9/3/1990,458.205,398.46,450.915,537.497,25682.111,8670.63,2475.281,4630.879,1176.829,18410.371,16143.898,400.587
9/4/1990,464.97,402.775,455.905,540.123,25757.109,8960.411,2607.546,4877.064,1235.749,18573.758,16292.809,402.078
9/5/1990,470.04,406.563,459.547,543.542,25826.748,9342.144,2800.698,5185.699,1314.726,18773.105,16449.561,406.117
9/6/1990,477.494,408.233,462.911,547.284,25785.295,9346.565,2812.824,5178.812,1323.856,18871.313,16552.02,409.957
9/7/1990,481.437,408.744,464.844,551.321,25934.611,9388.578,2809.413,5130.388,1337.086,18955.061,16655.67,411.939
9/8/1990,482.564,408.462,466.262,555.674,26064.629,9516.197,2869.556,5237.032,1380.138,19086.668,16747.154,412.484
9/9/1990,482.886,407.497,468.081,559.567,26261.693,9700.08,2979.701,5411.562,1464.994,19207.492,16825.682,412.488
9/10/1990,482.841,406.153,470.095,563.235,26553.959,9893.511,3057.676,5624.863,1539.276,19305.852,16906.496,411.299
9/11/1990,485.718,405.221,474.343,566.893,26796.592,9641.995,2886.222,5470.262,1521.337,19275.686,16934.303,410.306
9/12/1990,487.304,405.084,478.2,571.863,26848.443,9446.521,2785.608,5435.702,1513.141,19211.027,16965.406,409.643
9/13/1990,488.093,405.376,478.329,579.142,26724.648,9581.423,2780.354,5515.06,1510.013,19271.996,17011.844,409.168
9/14/1990,489.288,405.656,480.321,586.684,26397.459,9473.993,2672.689,5385.977,1477.691,19272.871,17030.643,409.168
9/15/1990,491.475,406.77,483.141,595.734,26112.732,9480.009,2702.644,5359.255,1483.702,19302.482,17099.057,410.246
9/16/1990,493.325,408.665,485.677,606.29,25928.881,9669.186,2842.413,5490.484,1535.846,19376.156,17207.641,411.139
9/17/1990,493.188,410.452,487.345,618.741,26061.086,10170.727,3135.125,5863.671,1649.06,19529.896,17366.977,412.936
9/18/1990,498.047,411.595,491.327,629.197,25979.836,10266.232,3232.406,5968.293,1690.226,19625.936,17468.059,414.641
9/19/1990,502.163,413.146,494.773,638.451,26134.047,10316.703,3283.464,6028.221,1701.318,19735.328,17570.037,416.152
9/20/1990,505.807,414.608,499.366,648.557,26166.953,10697.121,3550.498,6386.27,1809.31,19895.938,17713.844,417.419
9/21/1990,510.754,415.705,503.533,657.412,26149.779,10698.536,3518.134,6393.762,1816.914,19986.99,17778.283,418.878
9/22/1990,515.518,416.796,506.136,663.694,26185.662,10133.365,3196.606,5953.078,1696.368,19945.014,17752.305,420.479
9/23/1990,518.068,417.97,509.587,669.974,26484.313,9868.219,3058.548,5791.797,1662.648,19917.787,17803.41,421.709
9/24/1990,520.585,418.735,515.017,676.187,26688.469,9940.387,3048.687,5905.806,1706.705,19903.52,17856.334,422.456
9/25/1990,525.393,419.103,522.695,681.076,26900.246,10049.869,3060.823,6028.027,1755.383,19847.711,17893.771,423.036
9/26/1990,532.003,419.901,529.914,684.153,27005.736,9975.872,2967.697,6004.739,1757.553,19804.016,17872.117,423.387
9/27/1990,535.487,421.381,532.5,685.375,26856.621,9501.431,2671.315,5677.298,1646.399,19704.789,17772.867,423.943
9/28/1990,538.569,423.129,535.534,685.613,26545.865,9161.877,2492.144,5421.482,1562.889,19630.949,17713.291,425.576
9/29/1990,539.867,424.448,537.394,686.659,26289.041,9016.896,2443.908,5285.771,1532.392,19607.725,17664.178,427.054
9/30/1990,540.499,425.295,537.514,688.977,26139.734,9103.31,2513.349,5307.72,1553.932,19595.518,17682.566,428.403
10/1/1990,542.601,425.143,537.86,692.038,26044.238,9350.598,2618.4,5350.208,1583.437,19567.762,17196.646,429.067
10/2/1990,546.222,425.671,540.916,695.113,26104.348,9406.398,2656.601,5290.298,1565.205,19333.953,14148.05,429.698
10/3/1990,548.485,426.327,540.583,697.394,26374.648,9949.602,2888.776,5553.143,1618.253,18991.049,11472.731,431.953
10/4/1990,549.563,427.285,541.564,700.019,26570.83,10609.203,3199.465,5926.044,1702.87,18340.582,10288.594,433.646
10/5/1990,551.545,428.585,544.129,700.871,26828.508,11153.085,3502.073,6301.801,1787.701,17688.721,9965.094,436.412
10/6/1990,561.276,430.356,549.689,702.292,26901.006,11640.904,3776.454,6630.368,1897.626,17308.084,10017.555,438.282
10/7/1990,569.074,433.05,556.16,703.746,27158.211,11804.217,3845.108,6752.128,1933.242,16793.338,10337.816,440.344
10/8/1990,571.672,436.471,559.584,707.77,27292.941,11529.243,3682.634,6557.774,1878.085,16466.717,10674.62,443.244
10/9/1990,572.455,439.962,563.504,715.042,27460.551,11480.223,3655.338,6567.283,1879.564,16530.652,10918.234,447.264
10/10/1990,574.416,443.071,567.872,724.613,27484.24,11729.056,3757.761,6822.051,1928.483,16612.783,10975.516,450.272
10/11/1990,579.91,446.118,572.602,733.638,27146.449,11464.483,3559.802,6597.377,1843.356,16351.689,11024.592,453.018
10/12/1990,583.506,450.142,576.838,741.005,26682.406,10957.298,3252.273,6123.665,1707.328,16176.022,11222.502,458.327
10/13/1990,585.652,453.882,578.533,750.08,26366.059,10862.807,3246.704,6070.91,1696.162,15979.419,11185.017,462.397
10/14/1990,589.739,457.118,579.876,759.838,26196,10886.144,3307.664,6079.042,1717.483,15826.212,10852.975,465.721
