,CVP_INTAKE_EC,MIDR_INTAKE_EC,OLDR_CCF_EC,ROLD024_EC,RSAC054_EC,RSAC081_EC,RSAC092_EC,RSAN007_EC,RSAN018_EC,SLMZU003_EC,SLMZU011_EC,VICT_INTAKE_EC
9/11/1990,485.9396973,405.1345825,474.7805786,567.2583618,26796.88672,9640.005859,2886.602295,5469.746094,1521.651367,19287.67578,16935.39063,410.1876526
9/12/1990,487.5260315,405.0254211,478.5475159,572.2285156,26848.51367,9444.365234,2784.137451,5434.528809,1513.457642,19224.67578,16967.02148,409.5743713
9/13/1990,488.4295044,405.3285217,479.1404419,579.5507813,26724.54688,9580.280273,2781.056152,5517.326172,1510.703735,19284.9082,17014.63086,409.1493835
9/14/1990,489.5482788,405.6590576,481.0922546,587.0643311,26397.38281,9473.994141,2671.804688,5386.658203,1478.634155,19285.70508,17034.39258,409.1988525
9/15/1990,491.7756958,406.8312073,483.5486145,596.1288452,26112.38086,9480.228516,2701.952393,5360.354492,1484.730347,19315.42773,17103.625,410.2078247
9/16/1990,493.6051331,408.7754822,486.0217285,606.68396,25928.60938,9669.838867,2841.852051,5491.898926,1536.918091,19388.26172,17213.04492,411.2049255
9/17/1990,493.4652405,410.571167,487.5831909,619.1471558,26060.77734,10171.77734,3134.578857,5865.393066,1650.467773,19540.04492,17372.94727,413.0682983
9/18/1990,498.2261658,411.7530823,491.6456604,629.5149536,25979.50195,10267.22656,3231.795898,5970.186523,1691.591553,19636.5,17474.16992,414.7841492
9/19/1990,502.5132751,413.3237305,494.9477539,638.6928711,26132.61719,10321.60254,3282.803955,6029.927734,1702.639771,19745.00977,17576.15625,416.3230286
9/20/1990,506.1792908,414.8025818,499.6589355,648.8781128,26165.64844,10698.10254,3549.907715,6388.266113,1810.80603,19904.65625,17720.00391,417.6105347
9/21/1990,511.1424255,415.9072876,503.895752,657.8187866,26149.20117,10699.46582,3517.138428,6396.014648,1818.539673,19995.2793,17784.31055,419.0921326
9/22/1990,515.862854,417.0101318,506.6571045,664.118042,26185.16797,10133.91504,3195.60498,5957.084473,1697.795532,19953.29297,17758.12305,420.7032776
9/23/1990,518.3781738,418.2068481,509.8042908,670.4187012,26483.87109,9868.44043,3057.697021,5793.538086,1663.986572,19924.54297,17809.16016,421.9440613
9/24/1990,520.9238892,418.9809265,515.4812012,676.7385254,26688,9940.771484,3048.005127,5907.51123,1708.165527,19910.09766,17862.14648,422.7064819
9/25/1990,525.6595459,419.3627014,523.1773682,681.8311157,26900.02734,10050.43359,3060.436523,6027.987305,1756.927124,19854.50195,17899.60352,423.3182983
9/26/1990,532.3033447,420.1795349,530.4205933,684.883667,27005.64258,9976.725586,2968.764893,6006.391113,1759.581177,19811.0293,17878.00195,423.6694336
9/27/1990,535.9121094,421.683197,533.1244507,685.9520264,26856.45117,9502.400391,2671.3396,5678.777344,1647.882324,19713.01172,17778.80469,424.2276306
9/28/1990,539.0209351,423.4569702,536.1672974,686.1417236,26545.55469,9162.598633,2492.180664,5422.610352,1564.194336,19639.63672,17719.2793,425.8808289
9/29/1990,540.31427,424.7827759,537.980896,687.1792603,26288.72852,9017.246094,2443.735596,5286.876953,1533.662354,19616.63086,17670.25391,427.3922424
9/30/1990,540.9880981,425.6307983,538.6827393,689.5029907,26140.24609,9103.22168,2524.755615,5308.695313,1555.154053,19603.91211,17688.82617,428.7541504
10/1/1990,542.9952393,425.4769287,538.3201294,692.605896,26047.16406,9334.707031,2640.765869,5349.518555,1584.768311,19576.45898,17202.43164,429.4325867
10/2/1990,546.6000366,425.9938354,541.3622437,695.7495728,26104.10547,9401.291016,2668.052979,5290.286133,1567.555908,19344.06055,14149.5791,430.06604
10/3/1990,548.8804932,426.6404114,541.086792,698.0598145,26374.40625,9946.884766,2895.138672,5555.34082,1621.180176,19000.43164,11467.48047,432.3355408
10/4/1990,550.0221558,427.605957,542.1537476,700.6974487,26570.58203,10607.8418,3202.696777,5929.662598,1706.526001,18347.97656,10283.48438,434.0599976
10/5/1990,552.1543579,428.8844299,544.8308105,701.5445557,26828.22266,11152.10938,3502.849854,6305.758301,1791.681519,17693.32617,9961.773438,436.8952332
10/6/1990,562.1950073,430.6174622,550.2776489,702.9907227,26900.58984,11637.22656,3775.822754,6634.42041,1901.746826,17310.81445,10015.67969,438.7146301
10/7/1990,569.5735474,433.3001709,556.8189087,704.5206299,27157.42383,11801.28809,3843.643555,6756.79541,1937.388062,16807.94141,10336.60742,440.6916199
10/8/1990,572.1044312,436.7261353,560.1318359,708.5317383,27292.89844,11528.16895,3680.290527,6562.453125,1882.021729,16473.07813,10673.7334,443.5616455
10/9/1990,572.9145508,440.2171936,564.0685425,715.835083,27460.4707,11479.00195,3652.216797,6571.597656,1883.38147,16534.12109,10917.36914,447.5817261
10/10/1990,574.9116821,443.3296814,568.4074707,725.6703491,27484.14844,11727.96387,3754.588867,6826.126465,1932.737549,16614.40234,10974.52441,450.5534363
10/11/1990,580.4147339,446.3983765,573.1361694,734.8709717,27146.25977,11465.64063,3554.905029,6602.142578,1847.496826,16351.83887,11023.41992,453.2776184
10/12/1990,583.9449463,450.4553528,577.2874756,742.2944336,26679.72461,10959.39453,3247.975098,6128.831055,1711.13208,16173.31641,11221.40527,458.5902405
10/13/1990,586.1199341,454.2007751,579.1411133,751.2999878,26365.02344,10866.76074,3241.925293,6076.609863,1700.002075,15975.94238,11184.43066,462.6983337
10/14/1990,590.2444458,457.4322205,580.6012573,761.0182495,26195.67773,10889.09082,3302.675293,6085.322754,1721.33667,15822.10938,10854.37988,466.083374
10/15/1990,595.7630615,460.3147888,582.4176025,767.3768311,26136.23242,10700.31543,3223.843262,5878.42627,1670.282349,15713.20996,10610.61035,470.1846313
10/16/1990,598.5668945,462.9559937,585.4976196,772.3619995,26416.98828,10879.68848,3359.596436,6032.498047,1694.935425,15770.11719,10431.99121,472.7624512
10/17/1990,602.0372925,465.3045044,588.5401001,774.4952393,26650.23633,11424.94824,3629.861084,6454.83252,1782.919556,15980.46973,10263.6543,474.1522217
10/18/1990,605.5797729,467.9304199,593.9151001,773.5720825,26788.22461,11661.79785,3768.366455,6659.486816,1839.716553,16066.87695,10277.66895,476.7023315
10/19/1990,609.7462769,470.8415527,598.7454834,771.7329102,26851.27734,11733.16602,3784.40918,6697.856445,1854.837769,15996.41797,10537.58008,479.2034607
10/20/1990,611.4664917,474.06073,601.520752,770.4300537,27026.35742,11667.58984,3687.584229,6626.111816,1835.510132,16015.13379,10775.66211,482.0098877
10/21/1990,612.8447266,477.2762146,603.3326416,770.2443237,27131.69727,11550.70703,3649.518799,6548.367188,1830.288208,15774.9873,10897.97754,484.4514771
10/22/1990,613.4376831,479.9867859,607.6444092,771.2556763,27402.58594,11961.53809,3886.536133,6979.271484,1961.564209,16037.19531,10908.08105,486.4232178
10/23/1990,616.350708,482.6573181,611.4691162,772.357605,27233.75977,11819.95313,3756.416748,6912.940918,1936.9375,15840.53418,10998.96973,488.2649841
10/24/1990,619.1305542,485.6749268,615.9577026,772.1947021,27317.0918,11471.60156,3521.369141,6686.178711,1852.182373,15679.62402,11411.50098,492.164856
10/25/1990,621.2099609,488.1796875,617.1074829,773.241333,27230.80273,11187.81836,3300.620605,6462.526367,1780.774048,15493.39648,11450.16406,494.9430237
10/26/1990,623.7047729,490.6698303,619.2487183,773.2261353,26993.85547,10828.89258,3069.237305,6182.154785,1699.133789,15631.8623,11242.0625,497.5651245
10/27/1990,625.1998901,492.282959,617.4260864,773.6119995,26567.7168,10536.29492,2913.316406,5947.322266,1625.606079,15539.73926,11053.80566,499.3180237
10/28/1990,625.9574585,493.4596252,617.6426392,773.7717896,26344.62305,10296.71875,2813.016602,5726.194336,1573.2854,15331.26563,10925.96387,501.3406372
10/29/1990,625.8979492,494.1365967,617.1481934,773.2788696,26298.00391,10329.29199,2899.531006,5773.986328,1602.537354,15304.70605,10628.8291,502.0050354
10/30/1990,626.682373,494.5340576,616.298584,771.6150513,26299.88477,10565.11523,3011.850586,5858.097168,1632.24292,15338.87012,10369.95117,502.7719421
10/31/1990,625.6143799,494.4822998,618.3012695,768.7936401,26656.83203,11323.22168,3452.835449,6441.088867,1792.443604,15659.2666,10244.12598,502.6449585
11/1/1990,629.9752197,494.3010254,620.4993286,765.0299683,26996.89258,11654.06836,3670.629395,6682.924316,1873.329834,15819.90625,10321.55176,502.6689758
11/2/1990,629.0606079,495.8287964,621.1484375,761.9202271,27137.99219,12097.18555,3963.899414,6946.930176,1987.275391,16100.69727,10591.59668,501.8459778
11/3/1990,626.5901489,498.564209,619.7208862,762.1404419,27385.54297,12474.5791,4246.726563,7294.049805,2109.325195,16523.92383,10806.24805,500.8617554
11/4/1990,624.354126,501.1375427,618.510437,767.2221069,27555.54297,12985.7002,4586.042969,7799.885742,2283.246582,16983.96094,11041.04883,501.9905701
11/5/1990,622.9751587,503.7861328,618.2322388,775.8286133,27634.33398,13322.81445,4844.782715,8145.624023,2427.305908,17185.21094,11398.76855,504.1707153
11/6/1990,623.9024048,507.3319092,618.3493042,785.7459717,27502.82227,12953.81055,4577.972168,7797.991699,2309.731689,17048.17773,11835.35547,506.4153748
11/7/1990,628.2536011,511.6965332,623.0111084,796.6662598,27320.00195,12424.85547,4186.090332,7360.634766,2148.510986,16943.16992,12145.45313,509.151062
11/8/1990,636.1516724,516.184021,629.1835938,809.6419067,26816.0625,11986.06152,3895.792969,6918.304199,2018.153076,16786.49219,12035.01855,512.6174927
11/9/1990,642.6494751,520.0921631,635.2172852,822.8278198,26295.20313,11587.93262,3653.406006,6571.191895,1905.067505,16471.12891,11770.61328,516.9190674
11/10/1990,647.4768066,523.4227295,638.7533569,838.6448975,25802.57422,11491.55664,3664.772217,6525.074707,1876.879761,16273.38281,11487.83887,521.4711304
11/11/1990,650.4616089,525.8277588,639.8399658,854.5352783,25543.62109,11578.35254,3770.764893,6617.046875,1906.443726,16023.71484,11327.04785,525.189209
11/12/1990,654.4415894,528.2055054,644.7435303,865.9262085,25517.85938,11805.27051,3954.324463,6853.796875,1981.689941,15801.97656,11193.21484,527.8268433
11/13/1990,661.9035645,531.8165283,650.6045532,873.0236816,25748.67969,12414.85156,4333.632324,7397.881348,2136.092773,15908.28613,11228.06055,530.0033569
11/14/1990,667.5953369,536.1143799,660.4459839,876.3826294,25786.31641,12582.84766,4523.831055,7699.688477,2258.855469,15929.2041,11399.46289,532.9170532
11/15/1990,679.4612427,540.3885498,666.878418,877.8216553,26061.96484,12525.64258,4424.314453,7535.17334,2243.416504,16098.08496,11698.81348,536.8380127
11/16/1990,681.7734375,544.980896,673.2373047,881.2740479,26259.36328,12662.10059,4535.474609,7682.17334,2312.178711,16313.87793,11827.47754,540.9597168
11/17/1990,686.5424194,548.7868652,678.479126,886.9036865,26332.36133,12711.03516,4555.759277,7725.041992,2329.187012,16403.34766,11872.65625,545.4214478
11/18/1990,689.7512817,552.3988647,683.5394897,894.5211182,26432.81641,12855.03418,4665.02832,7903.311523,2400.224854,16537.83008,11961.08789,549.6060181
11/19/1990,691.5918579,555.506958,688.1511841,906.0526733,26431.42188,13365.47363,5094.885254,8507.277344,2634.318359,16743.51953,12041.05664,553.3954468
11/20/1990,698.8601074,558.9271851,691.7559204,911.1274414,25912.99414,12513.61328,4441.026367,7683.286133,2355.833984,16239.25586,12271.6875,556.6078491
11/21/1990,701.8807373,563.9099121,699.2455444,915.4707642,25863.90625,11701.53418,3837.501953,7118.743164,2199.327148,15958.2998,12563.27246,559.5115967
11/22/1990,704.6581421,569.565979,700.5778809,923.6282959,25841.34375,11047.99316,3321.674805,6681.382813,2066.472656,15911.6582,12133.39648,563.0053101
11/23/1990,704.9595947,573.8471069,701.0975342,936.7747192,25675.73438,10951.19531,3154.487793,6655.151367,2056.912842,15972.80176,11564.6377,568.3387451
11/24/1990,706.7727051,575.1314087,703.4044189,951.2871094,25103.82031,11004.88574,3130.342285,6740.074707,2088.144043,15801.75391,11053.05859,574.3294678
11/25/1990,712.69104,574.9730225,710.7357178,964.6694946,24659.5918,11036.83496,3132.436523,6816.243652,2134.942383,15616.18848,10759.05762,577.7347412
11/26/1990,719.1112061,575.8432617,717.5101318,973.3036499,24291.30859,10249.27246,2673.057129,6245.042969,1963.467407,14701.88086,10791.45605,577.8989868
11/27/1990,727.0158081,578.5318604,716.6715088,976.4764404,24387.51172,9649.730469,2410.577881,5806.561523,1863.401489,14454.16504,10749.85254,578.3978271
11/28/1990,727.1432495,583.4971313,721.6563721,981.4140625,24661.17383,9869.893555,2550.249023,5957.76709,1938.586304,14553.11426,10360.01465,580.0209961
11/29/1990,730.7172852,588.2845459,726.4033813,985.367981,25298.09375,10650.31152,3011.343506,6495.073242,2171.525146,14956.32813,9986.280273,584.0852051
11/30/1990,736.6247559,592.043457,735.074707,987.3186646,25677.89844,11550.00195,3612.141113,7233.397949,2480.214355,15459.26074,9949.936523,589.0758057
12/1/1990,744.0598755,596.3924561,752.0629272,984.2003784,25930.31836,11840.03418,3966.793945,7450.814941,2556.327881,15669.3125,10267.13574,593.4523926
12/2/1990,750.5673828,605.0744629,765.1220093,973.9974365,26203.05664,11877.24316,4106.086914,7334.736816,2469.133057,15859.81641,10672.92285,597.7302856
12/3/1990,767.3175659,616.5881958,768.0346069,975.5747681,26259.72852,12263.52539,4480.56543,7650.237793,2551.898926,16185.00098,10887.69922,603.3828735
12/4/1990,773.1358643,627.8563843,769.3499146,980.1069946,25983.23047,12409.02832,4633.555176,7748.927246,2550.909668,16250.31152,10993.23535,610.7633057
12/5/1990,777.5796509,636.8398438,772.0512085,981.3530273,25659.87695,12101.05566,4397.327148,7350.760254,2380.509766,16017.41016,11206.41211,619.5521851
12/6/1990,782.9002686,644.6735229,773.5979004,985.8883057,25168.66406,11711.7334,4161.125977,6980.772949,2236.73291,15777.89063,11308.02832,628.7958984
12/7/1990,786.7218018,652.2870483,775.4447021,992.8010864,24638.91211,11391.7832,4005.519775,6732.430176,2130.144775,15521.12891,11205.19434,637.618042
12/8/1990,789.4353027,659.2758179,776.1594238,1007.659851,24074.49023,11292.05371,3986.25708,6653.125977,2102.279053,15249.00098,11012.12891,646.6734619
12/9/1990,790.0725708,664.3648071,778.3535767,1020.008301,23740.46484,11128.54297,3954.459717,6506.512695,2073.518311,14786.64355,10801.57031,655.4188232
12/10/1990,791.4829712,668.1983643,779.9105225,1030.949341,23676.10742,11174.52441,4013.755127,6558.213379,2099.209961,14547.37598,10822.02051,663.1098633
12/11/1990,792.0682983,672.5494995,782.7001953,1037.13855,23827.29297,11173.9209,4022.146973,6612.705078,2134.614014,14369.87402,10871.28711,668.9649658
12/12/1990,794.2462769,678.3123779,786.5949097,1040.398193,24165.2168,11225.26074,4072.634521,6678.348633,2156.846924,14454.66797,10914.77051,673.3504639
12/13/1990,796.7687378,685.119812,791.043396,1039.329712,24475.02734,11045.43457,3960.601318,6540.463379,2130.745605,14602.97559,10932.90918,677.4651489
12/14/1990,799.7857666,693.0541382,794.9716187,1040.402588,25089.5,11316.80566,4092.170898,6739.274414,2189.754639,14984.125,10884.85449,682.6710205
12/15/1990,800.661438,700.2941895,798.565979,1047.811646,25214.83594,12274.93945,4713.056641,7843.740234,2559.036621,15451.24414,10766.38574,690.2686157
12/16/1990,801.6732788,705.1801147,802.5071411,1045.123413,24918.0957,11858.27539,4329.486328,7519.116699,2465.631348,15176.05566,10951.89648,697.2126465
12/17/1990,806.3388062,710.7908936,806.7721558,1040.563721,24932.30078,11382.3418,3931.895264,7083.779785,2348.82373,15091.19043,11312.93066,703.0894165
12/18/1990,809.2774048,717.4038696,810.0132446,1041.671997,24924.51172,11230.72168,3806.849121,6969.825195,2328.540283,15132.3252,11197.11621,708.5112915
12/19/1990,810.9482422,723.7557983,813.5012817,1055.501587,24575.86719,11694.25488,4125.711914,7468.196289,2500.739014,15269.68164,10937.18066,714.6890869
12/20/1990,812.7156982,728.2998047,814.4279175,1054.039307,24167.57422,10749.16406,3470.61792,6650.974121,2220.814209,14878.16992,10838.72852,720.1713867
12/21/1990,814.7353516,732.5657349,815.4385376,1046.907349,24068.07617,9799.675781,2888.512695,5832.971191,1967.707764,14538.14355,10908.05176,725.2597656
12/22/1990,815.6235962,737.3830566,816.3013916,1047.577026,23444.87305,9210.87793,2570.092041,5365.128418,1823.818481,14299.19629,10322.50586,730.2805176
12/23/1990,816.1162109,741.6165771,817.5515747,1051.532471,23096.10156,8608.935547,2267.353516,4901.493164,1691.251343,13755.67285,9579.520508,735.1533813
12/24/1990,816.7456665,744.4929199,820.1022339,1061.774658,22921.73242,8601.257813,2287.070801,4898.253418,1691.064087,13525.13574,9025.996094,740.4341431
12/25/1990,818.0812988,743.8261719,824.7722168,1078.461914,22992.38672,9052.611328,2504.724854,5210.465332,1766.376221,13280.64258,8581.988281,745.8466187
12/26/1990,821.0882568,741.480896,829.3377075,1082.483765,23287.60742,9359.804688,2673.650879,5535.19043,1858.520386,13161.10156,8569.713867,748.7384033
12/27/1990,823.9686279,741.7844849,834.1860352,1080.634766,23804.18945,9879.700195,2967.467773,5959.445313,2021.392822,13187.12305,8856.511719,748.5240479
12/28/1990,827.1033936,745.34729,841.2755737,1076.465942,24440.26172,10795.17188,3563.30835,6782.897949,2357.189209,13764.26953,9174.572266,746.982605
12/29/1990,830.9216919,749.880188,842.8103638,1067.582153,24739.50977,10950.55664,3681.42749,6955.35791,2438.236572,14052.66309,9629.733398,747.8653564
12/30/1990,831.425354,755.0834961,841.4564819,1058.136597,24838.96875,10696.67676,3493.680664,6721.651367,2344.517334,14289.75098,10054.92773,750.8088989
12/31/1990,830.4928589,761.0622559,841.157959,1053.647949,24963.68555,10590.58398,3394.733643,6619.808105,2288.534912,14652.54102,10138.95605,754.7103882
1/1/1991,848.2325439,764.5684204,855.229187,1065.042725,24653.3457,10717.50586,3350.362549,6797.9375,2367.337891,14854.22754,9978.233398,762.3248291
1/2/1991,860.0495605,761.6443481,866.8200684,1082.988037,23953.25391,10374.99609,2931.772705,6674.230469,2362.95752,14688.56738,9851.081055,769.1956177
1/3/1991,868.7639771,761.1193237,876.4130249,1097.173218,23314.43164,9884.175781,2469.741943,6376.099121,2285.744141,14517.13184,9870.225586,765.6862183
1/4/1991,874.9539185,761.4827271,882.6072998,1112.398682,22481.91992,9380.782227,2040.897949,6044.851563,2227.094238,14183.37695,9618.90918,764.9324341
1/5/1991,875.1071777,758.9902344,885.1696777,1123.089233,21588.92188,8151.388672,1535.516968,5339.127441,1995.367188,13574.26465,9194.452148,765.4309082
1/6/1991,876.381897,754.2487793,888.5991821,1132.007568,21032.35156,7142.328125,1219.694946,4692.116211,1829.773926,12984.19727,8683.657227,762.920166
1/7/1991,881.4331055,747.5072632,897.7092896,1134.059082,20811.76563,6606.938477,1103.0802,4426.299316,1774.440308,12514.2959,7915.54834,757.5427856
1/8/1991,887.9387207,741.2493286,904.3300781,1126.280396,20794.75586,6185.44043,994.8362427,4264.59375,1727.682861,12091.93066,7195.351074,750.4366455
1/9/1991,902.0337524,735.9091797,907.0619507,1105.815674,21181.92969,6663.428711,1154.543945,4540.313477,1934.812866,11975.97461,6824.925293,743.4735107
1/10/1991,892.588623,734.0239868,898.227356,1084.937988,21270.66797,6061.34082,991.0747681,4202.113281,1827.58313,11530.24219,6649.335938,739.8678589
1/11/1991,887.6195068,733.9641724,896.7141724,1063.542725,21546.0332,5742.277344,969.0126953,3877.857422,1766.385376,11430.41602,6562.574707,738.3861084
1/12/1991,880.6160278,732.0665894,890.0723877,1046.112793,21600.13672,5566.110352,964.6584473,3615.904053,1712.64624,11303.08008,6179.520508,738.2245483
1/13/1991,874.1412964,729.5214233,882.592041,1030.608032,21513.70117,5402.704102,961.4238892,3413.234375,1641.904663,11133.24316,5800.521484,736.2674561
1/14/1991,866.6843872,726.6474609,874.8180542,1014.996887,21178.57227,5189.240234,930.0654297,3204.580322,1557.866821,10849.75684,5491.460938,733.8214722
1/15/1991,860.4619751,724.1080933,867.6248169,998.6495361,20797.97266,5002.677734,910.3879395,3060.342285,1488.526245,10525.25391,5216.687012,730.8604736
1/16/1991,854.6763306,721.0877686,861.1930542,982.3856201,20439.35742,5030.865234,902.3689575,2991.406982,1442.267212,10372.46484,4970.394531,728.2702637
1/17/1991,848.2426147,717.3171387,853.4568481,966.1533813,19870.42188,4992.253906,897.3068237,2932.054199,1398.213867,10063.39063,4761.684082,725.1419067
1/18/1991,841.7185059,712.6708984,846.0692749,950.1834106,19432.0957,4988.449707,868.8560181,2885.525146,1369.293945,9824.025391,4656.260742,721.3264771
1/19/1991,833.4699097,707.9032593,837.519043,936.0101318,18851.63867,4712.987305,801.7816772,2751.849365,1302.220581,9432.375,4592.353027,716.7778931
1/20/1991,826.1174316,702.3173828,829.9639282,922.7027588,18445.51953,4440.831543,736.6582031,2623.647705,1240.017944,8968.106445,4489.449219,712.1940308
1/21/1991,819.8245239,695.6711426,822.7617798,910.1395264,17826.83398,4031.34668,658.1375732,2471.352295,1159.351929,8408.871094,4327.454102,706.5062866
1/22/1991,813.6674805,688.8373413,817.2484131,895.7885132,17856.29883,3765.47998,597.2659912,2331.0625,1103.856689,8019.194824,4155.003418,699.9282837
1/23/1991,808.6218872,681.1231689,810.7491455,876.307251,18147.83789,3831.193359,628.8721924,2374.435059,1102.568604,7813.15625,3907.317871,692.0103149
1/24/1991,801.2614136,674.5001831,801.0161133,853.8006592,18694.58594,3847.043457,639.9564209,2380.745117,1104.760254,7834.549805,3787.767822,684.3772583
1/25/1991,793.6775513,667.1618042,792.5552979,826.3287354,19281.86328,4339.159668,763.0935669,2565.544434,1176.743408,8189.949707,3789.598145,677.5819092
1/26/1991,782.2861938,660.5099487,780.9525757,803.5305176,19512.33984,4581.199219,828.1066284,2643.28833,1186.14856,8401.529297,3901.442871,671.1072388
1/27/1991,772.2504272,655.2615356,769.1781616,786.949585,19773.74219,4507.088379,842.2321777,2572.80249,1126.923218,8505.014648,4098.026367,665.4577637
1/28/1991,762.8084106,649.6435547,757.8370361,773.6912231,19623.35352,4526.040039,851.5249023,2518.024414,1079.723389,8601.693359,4153.341309,660.2752686
1/29/1991,754.0197754,643.685791,747.3930664,762.2520752,19091.81055,4428.152832,835.1929932,2431.831787,1028.033691,8595.05957,4095.899902,654.8483887
1/30/1991,746.1875,638.0267334,738.4014282,751.786499,18599.67188,4252.151855,795.7828369,2313.677002,972.4113159,8507.526367,4008.992676,648.928772
1/31/1991,738.5861206,632.3453369,730.6481323,741.543457,18031.54297,4275.21582,794.1880493,2282.619141,944.9898682,8445.954102,3886.740967,642.9953613
2/1/1991,744.1848755,630.9497681,736.2651978,733.215271,17386.36719,4348.694824,815.7570801,2258.233398,918.9667969,8364.701172,3754.403564,643.3989868
2/2/1991,747.4790649,632.3650513,741.8733521,725.4805908,16962.7207,4718.317871,943.6876831,2401.200439,930.4627686,8114.759766,3742.280518,650.8016357
2/3/1991,757.0114136,635.9317627,752.3084717,720.0363159,16462.53711,4074.765625,808.5908813,2080.595703,831.1015015,7454.297852,3875.592773,659.2624512
2/4/1991,762.6629639,638.7208862,758.1208496,713.4621582,16508.16211,3935.623535,779.2227783,1978.130981,793.1020508,7188.292969,3977.006592,675.076416
2/5/1991,769.3627319,639.0022583,775.1633911,705.5453491,16581.94922,3817.750244,758.2322388,1952.681396,767.9868774,6914.684082,3791.079102,681.7281494
2/6/1991,784.7611694,640.4281006,783.5198364,697.0354614,16984.13086,3743.52832,739.6903076,1921.739502,752.2026367,6853.567383,3714.315186,685.9324341
2/7/1991,783.5692749,636.0513916,775.6160278,684.6549683,17507.9707,3910.370361,782.1766357,2037.121704,768.2683716,6890.760742,3690.241943,685.3913574
2/8/1991,782.2512817,632.4075317,769.1064453,669.4694214,17927.31445,4135.221191,835.1397095,2164.775391,789.9262085,7055.810059,3705.596436,678.3256836
2/9/1991,788.0158081,629.6318359,768.9789429,656.4431152,18215.40039,4290.680664,871.4943848,2226.799316,790.7131348,7244.165039,3822.942627,676.874939
2/10/1991,788.8950806,626.5006104,765.8134155,643.3496094,18280.76758,4553.012695,942.0093384,2338.469238,803.0758667,7424.63623,3945.253174,676.7017212
2/11/1991,792.4707031,625.8447266,768.6345825,634.0231934,18003.33398,4464.820801,912.928833,2276.993652,776.7851563,7395.790527,4063.153809,675.6290894
2/12/1991,794.9174194,625.7445068,769.5358887,626.3685303,17621.40039,4343.473633,896.6132202,2191.903076,749.387207,7396.89502,4188.951172,680.3583374
2/13/1991,797.8306885,626.6144409,773.6757813,620.7979736,17362.16211,4112.790039,829.5087891,2017.9823,708.5484009,7312.043945,4115.311523,686.6548462
2/14/1991,793.8774414,622.1412354,767.7670288,612.5418701,17271.04688,4268.350586,882.7247925,2111.109375,713.3395996,7515.776367,3928.38916,687.8394775
2/15/1991,788.2047119,616.3989258,764.3855591,603.3427734,16843.54297,4468.942871,942.048645,2212.974365,720.1566162,7545.172363,3782.0979,676.7644653
2/16/1991,788.6172485,614.1942139,766.6828613,597.1092529,16424.57227,4194.370117,874.9973145,2070.090576,687.8012695,7291.416992,3842.170654,672.0622559
2/17/1991,794.3084106,617.9432983,771.7336426,594.0258179,16385.39648,3727.434814,744.8449707,1782.845459,638.3493652,7051.34375,3865.141846,683.2526855
2/18/1991,791.8548584,617.4679565,774.9943237,589.9512329,16174.1875,3437.920898,677.7092285,1598.293945,604.1223755,6903.161133,3657.237061,695.3603516
2/19/1991,790.5639648,615.1732788,777.5410156,584.0762329,16415.32031,3345.3125,645.4735718,1524.608398,587.1322632,6758.636719,3410.126221,693.645874
2/20/1991,785.4730835,610.4193726,772.2094727,574.994873,16949.18555,3561.304932,691.6743164,1638.730713,594.3486938,6808.760742,3219.084473,681.3249512
2/21/1991,770.6506348,604.2218628,758.4988403,561.762085,17436.20117,3971.814209,795.9393921,1892.650391,625.9019165,6961.605957,3185.967529,656.4852905
2/22/1991,760.3342285,600.210022,740.0546265,549.4545288,17795.0293,4129.045898,831.401001,2038.137207,651.5532837,6908.188965,3386.847656,644.3037109
2/23/1991,761.0358887,596.1712036,732.2230835,539.3371582,17957.95703,4257.626465,862.2351685,2121.580566,660.8709106,7069.247559,3723.468994,644.989502
2/24/1991,765.9424438,592.3956909,732.3414307,531.257019,17978.76563,4340.048828,875.4109497,2170.821045,662.9094238,7250.210449,3907.789551,646.2214966
2/25/1991,771.7386475,588.9901733,735.8024292,525.3556519,18102.5957,4406.894531,886.0836182,2172.741211,654.6936646,7432.718262,3952.03125,647.442749
2/26/1991,771.3256836,585.3497925,734.9637451,520.1528931,17610.62695,4498.922852,907.1843872,2217.697754,655.8433228,7609.580078,3948.187988,645.6625977
2/27/1991,766.9343262,579.0215454,726.8022461,513.5228882,17277.87695,4870.044922,1023.263794,2448.677979,693.9668579,7843.381348,3965.648193,639.177063
2/28/1991,755.3189087,571.7050171,716.6332397,505.6037903,16646.17578,5386.695313,1160.303345,2849.761963,778.1737061,8055.806641,4043.068848,625.3215332
3/1/1991,721.9050293,568.1322021,701.725769,499.4503479,15470.27734,5038.877441,949.3030396,2814.453613,783.2288208,7824.817871,4332.150879,618.7983398
3/2/1991,739.2993164,575.7103882,713.6831055,496.0780334,13957.27441,3303.29126,441.7229309,1985.005981,625.3400879,7247.52832,4524.413574,644.0080566
3/3/1991,744.4706421,571.1203613,721.5509644,489.5791626,12820.69434,2467.893311,317.9717712,1563.033936,577.9612427,7017.583008,3914.52124,633.8455811
3/4/1991,767.243103,570.5140381,737.7763672,480.7035217,11969.58496,1866.178467,269.329895,1264.854858,536.3192749,6612.364258,3004.406006,617.6358032
3/5/1991,788.1383667,581.8104858,764.4556885,474.2842712,10581.66504,1070.004272,225.5406342,966.6339111,458.2488098,5646.319336,2263.851074,630.1494751
