,NDOI,smscg,tide
11/11/2001,5313,0,5.546800137
11/12/2001,5318,0,5.859399796
11/13/2001,5323,0,6.69630003
11/14/2001,5330,0,7.295499802
11/15/2001,5338,0,7.575400352
11/16/2001,5347,0,7.524600029
11/17/2001,5358,0,7.216799736
11/18/2001,5372,0,6.566400051
11/19/2001,5390,0,5.81799984
11/20/2001,5413,0,5.070700169
11/21/2001,5442,0,4.350399971
11/22/2001,5482,0,4.188199997
11/23/2001,5538,0,4.110900402
11/24/2001,5617,0,4.076900005
11/25/2001,5737,0,4.236200333
11/26/2001,5929,0,4.340899944
11/27/2001,6262,0,5.159600258
11/28/2001,6923,0,5.881799698
11/29/2001,8530,0,6.521399975
11/30/2001,14366,0,7.076900482
12/1/2001,20308,0,7.425000191
12/2/2001,21992,0,7.435199738
12/3/2001,22694,0,7.376699924
12/4/2001,23052,0,7.000600338
12/5/2001,23258,0,6.370200157
12/6/2001,23388,0,5.572000027
12/7/2001,23475,0,5.202500343
12/8/2001,23537,0,5.043799877
12/9/2001,23582,0,5.108699799
12/10/2001,23616,0,5.697800159
12/11/2001,23642,0,6.560299873
12/12/2001,23664,0,7.293200016
12/13/2001,23682,0,7.599100113
12/14/2001,23698,0,7.745299816
12/15/2001,23713,0,7.624400139
12/16/2001,23726,0,7.128900051
12/17/2001,23740,0,6.654699802
12/18/2001,23754,0,5.986500263
12/19/2001,23769,0,5.140600204
12/20/2001,23786,0,4.313700199
12/21/2001,23807,0,4.047800064
12/22/2001,23833,0,3.767199993
12/23/2001,23867,0,3.51760006
12/24/2001,23912,0,3.790400028
12/25/2001,23976,0,4.625599861
12/26/2001,24071,0,5.557500362
12/27/2001,24222,0,6.314700127
12/28/2001,24483,0,7.161299706
12/29/2001,24994,0,7.772099972
12/30/2001,26222,0,8.022600174
12/31/2001,30550,0,8.193699837
1/1/2002,34878,1,7.962499619
1/2/2002,36105,1,7.305700302
1/3/2002,36615,1,6.297699928
1/4/2002,36875,1,5.399799824
1/5/2002,37024,1,4.999900341
1/6/2002,37117,1,4.554200172
1/7/2002,37178,1,5.28399992
1/8/2002,37220,1,6.120800018
1/9/2002,37249,1,6.760300159
1/10/2002,37270,1,7.119900227
1/11/2002,37284,1,7.323500156
1/12/2002,37293,1,7.41809988
1/13/2002,37299,1,7.18200016
1/14/2002,37301,1,6.899799824
1/15/2002,37300,1,6.447899818
1/16/2002,37295,1,5.740800381
1/17/2002,37288,1,5.035099983
1/18/2002,37276,1,4.164299965
1/19/2002,37260,1,3.807300091
1/20/2002,37238,1,3.360199928
1/21/2002,37209,1,3.212799788
1/22/2002,37169,1,3.894699812
1/23/2002,37115,1,4.659599781
1/24/2002,37039,1,5.595900059
1/25/2002,36930,1,6.530800343
1/26/2002,36766,1,7.333099842
1/27/2002,36503,1,7.863500118
1/28/2002,36047,1,8.302000046
1/29/2002,35150,1,8.313400269
1/30/2002,32998,1,7.798899651
1/31/2002,25406,1,6.889800072
2/1/2002,18232,1,5.700899601
2/2/2002,16376,1,5.126100063
2/3/2002,15635,1,4.687300205
2/4/2002,15267,1,5.071700096
2/5/2002,15058,1,5.500799656
2/6/2002,14928,1,5.895699978
2/7/2002,14843,1,6.218500137
2/8/2002,14784,1,6.467599869
2/9/2002,14741,1,6.677399635
2/10/2002,14710,1,6.668699741
2/11/2002,14687,1,6.48939991
2/12/2002,14669,1,6.284899712
2/13/2002,14655,1,5.815999985
2/14/2002,14644,1,5.186299801
2/15/2002,14635,1,4.452000141
2/16/2002,14629,1,3.91809988
2/17/2002,14624,1,3.441799879
2/18/2002,14620,1,3.437900066
2/19/2002,14617,1,3.705599785
2/20/2002,14616,1,4.115399837
2/21/2002,14616,1,4.720099926
2/22/2002,14618,1,5.474999905
2/23/2002,14622,1,6.271100044
2/24/2002,14629,1,7.038000107
2/25/2002,14643,1,7.640600204
2/26/2002,14673,1,7.83769989
2/27/2002,14749,1,7.514999866
2/28/2002,15041,1,6.911799908
3/1/2002,15351,1,5.861000061
3/2/2002,15439,1,5.220099926
3/3/2002,15476,1,5.429699898
3/4/2002,15494,1,5.527900219
3/5/2002,15505,1,5.481599808
3/6/2002,15511,1,5.404799938
3/7/2002,15515,1,5.395999908
3/8/2002,15518,1,5.489299774
3/9/2002,15520,1,5.633100033
3/10/2002,15521,1,5.701399803
3/11/2002,15522,1,5.69119978
3/12/2002,15522,1,5.549399853
3/13/2002,15522,1,5.286300182
3/14/2002,15521,1,4.749200344
3/15/2002,15520,1,4.214799881
3/16/2002,15518,1,3.95359993
3/17/2002,15516,1,4.243800163
3/18/2002,15514,1,4.335199833
3/19/2002,15510,1,4.423799992
3/20/2002,15506,1,4.46420002
3/21/2002,15500,1,4.591200352
3/22/2002,15492,1,4.905799866
3/23/2002,15482,1,5.40719986
3/24/2002,15468,1,5.987799644
3/25/2002,15447,1,6.469599724
3/26/2002,15416,1,6.666199684
3/27/2002,15366,1,6.599199772
3/28/2002,15279,1,6.17440033
3/29/2002,15110,1,5.977600098
3/30/2002,14703,1,6.204100132
3/31/2002,13266,1,6.645400047
4/1/2002,11855,1,6.477999687
4/2/2002,11467,1,6.130599976
4/3/2002,11307,1,5.604399681
4/4/2002,11227,1,5.0843997
4/5/2002,11180,1,4.735799789
4/6/2002,11151,1,4.57640028
4/7/2002,11132,1,4.637000084
4/8/2002,11119,1,4.728600025
4/9/2002,11109,1,4.556100368
4/10/2002,11102,1,4.555699825
4/11/2002,11097,1,4.337599754
4/12/2002,11093,1,4.61619997
4/13/2002,11090,1,4.994999886
4/14/2002,11087,1,5.291899681
4/15/2002,11085,1,5.309100151
4/16/2002,11084,1,5.486499786
4/17/2002,11083,1,5.439800262
4/18/2002,11082,1,5.322000027
4/19/2002,11082,1,5.172600269
4/20/2002,11082,1,5.093800068
4/21/2002,11082,1,5.115399837
4/22/2002,11083,1,5.294100285
4/23/2002,11084,1,5.621200085
4/24/2002,11086,1,5.802199841
4/25/2002,11090,1,5.730799675
4/26/2002,11095,1,6.665499687
4/27/2002,11105,1,7.23210001
4/28/2002,11125,1,7.493299961
4/29/2002,11174,1,7.30769968
4/30/2002,11353,1,7.121799946
5/1/2002,11534,1,6.419300079
5/2/2002,11586,1,5.637000084
5/3/2002,11607,1,4.89260006
5/4/2002,11618,1,4.536399841
5/5/2002,11624,1,4.506799698
5/6/2002,11628,1,4.407799721
5/7/2002,11630,1,4.390399933
5/8/2002,11631,1,4.214799881
5/9/2002,11632,1,4.617199898
5/10/2002,11633,1,5.193200111
5/11/2002,11633,1,5.683399677
5/12/2002,11633,1,6.109200001
5/13/2002,11632,1,6.340799809
5/14/2002,11631,1,6.413199902
5/15/2002,11630,1,6.384799957
5/16/2002,11628,1,6.385799885
5/17/2002,11626,1,6.070700169
5/18/2002,11623,1,5.673299789
5/19/2002,11620,1,5.240999699
5/20/2002,11615,1,5.362999916
5/21/2002,11609,1,5.453400135
5/22/2002,11602,1,5.349100113
5/23/2002,11591,1,5.916399956
5/24/2002,11577,1,6.843099594
5/25/2002,11556,1,7.547300339
5/26/2002,11525,1,7.965999603
5/27/2002,11475,1,7.888299942
5/28/2002,11388,1,7.467200279
5/29/2002,11219,1,7.129199982
5/30/2002,10811,1,6.543600082
5/31/2002,9374,1,5.714000225
6/1/2002,7961,1,4.850399971
6/2/2002,7573,1,4.554800034
6/3/2002,7413,1,4.367499828
6/4/2002,7332,1,4.127099991
6/5/2002,7286,1,4.001799583
6/6/2002,7257,1,4.497499943
6/7/2002,7238,1,5.275800228
6/8/2002,7224,1,5.872599602
6/9/2002,7214,1,6.479199886
6/10/2002,7207,1,6.91119957
6/11/2002,7202,1,7.156899929
6/12/2002,7197,1,7.293900013
6/13/2002,7194,1,7.049900055
6/14/2002,7191,1,7.060899734
6/15/2002,7189,1,6.498099804
6/16/2002,7187,1,5.751200199
6/17/2002,7185,1,5.581999779
6/18/2002,7183,1,5.366600037
6/19/2002,7182,1,5.2020998
6/20/2002,7181,1,5.753600121
6/21/2002,7179,1,6.616999626
6/22/2002,7178,1,7.375299931
6/23/2002,7175,1,7.857500076
6/24/2002,7173,1,7.939700127
6/25/2002,7169,1,7.742199898
6/26/2002,7163,1,7.339900017
6/27/2002,7154,1,6.857199669
6/28/2002,7134,1,6.418600082
6/29/2002,7087,1,5.491600037
6/30/2002,6917,1,4.767700195
7/1/2002,6744,0,4.398299694
7/2/2002,6695,0,4.051199913
7/3/2002,6675,0,3.677800179
7/4/2002,6664,0,4.056900024
7/5/2002,6658,0,4.802899837
7/6/2002,6654,0,5.543299675
7/7/2002,6651,0,6.287799835
7/8/2002,6650,0,6.91920042
7/9/2002,6648,0,7.420100212
7/10/2002,6647,0,7.772099972
7/11/2002,6646,0,7.827899933
7/12/2002,6644,0,7.420300007
7/13/2002,6643,0,7.25399971
7/14/2002,6642,0,6.476900101
7/15/2002,6641,0,5.825200081
7/16/2002,6640,0,5.441800117
7/17/2002,6638,0,5.254099846
7/18/2002,6636,0,5.547399998
7/19/2002,6634,0,6.180099964
7/20/2002,6631,0,6.834199905
7/21/2002,6628,0,7.292800426
7/22/2002,6623,0,7.495500088
7/23/2002,6617,0,7.447199821
7/24/2002,6608,0,7.259300232
7/25/2002,6596,0,6.902400017
7/26/2002,6577,0,6.228199959
7/27/2002,6548,0,5.91779995
7/28/2002,6496,0,5.153999805
7/29/2002,6396,0,4.366100311
7/30/2002,6155,0,3.990499973
7/31/2002,5304,0,3.490500212
8/1/2002,4454,0,3.925199986
8/2/2002,4213,0,4.334199905
8/3/2002,4112,0,4.809100151
8/4/2002,4061,0,5.575100422
8/5/2002,4032,0,6.327400208
8/6/2002,4013,0,7.048700333
8/7/2002,4001,0,7.655400276
8/8/2002,3992,0,7.930700302
8/9/2002,3986,0,7.737999916
8/10/2002,3981,0,7.170599937
8/11/2002,3977,0,6.863399982
8/12/2002,3974,0,5.859200001
8/13/2002,3972,0,5.297800064
8/14/2002,3970,0,5.331399918
8/15/2002,3968,0,5.762500286
8/16/2002,3966,0,5.826399803
8/17/2002,3965,0,6.14989996
8/18/2002,3964,0,6.471000195
8/19/2002,3962,0,6.694499969
8/20/2002,3961,0,6.729300022
8/21/2002,3959,0,6.683100224
8/22/2002,3957,0,6.520899773
8/23/2002,3954,0,5.994999886
8/24/2002,3951,0,5.497699738
8/25/2002,3946,0,4.944700241
8/26/2002,3938,0,4.353599548
8/27/2002,3927,0,3.834000111
8/28/2002,3907,0,3.663199902
8/29/2002,3869,0,3.799400091
8/30/2002,3777,0,4.098999977
8/31/2002,3452,0,4.53979969
9/1/2002,3132,1,4.762899876
9/2/2002,3044,1,5.430400372
9/3/2002,3008,1,6.23720026
9/4/2002,2990,1,6.942599773
9/5/2002,2980,1,7.345900059
9/6/2002,2973,1,7.345000267
9/7/2002,2969,1,7.034099579
9/8/2002,2966,1,6.215399742
9/9/2002,2964,1,5.811900139
9/10/2002,2962,1,5.892999649
9/11/2002,2961,1,5.924000263
9/12/2002,2961,1,5.854399681
9/13/2002,2960,1,5.733299732
9/14/2002,2960,1,5.55589962
9/15/2002,2960,1,5.590699673
9/16/2002,2960,1,5.700900078
9/17/2002,2960,1,5.749000072
9/18/2002,2961,1,5.796000004
9/19/2002,2962,1,5.718600273
9/20/2002,2963,1,5.362700462
9/21/2002,2964,1,4.907999992
9/22/2002,2966,1,4.515799999
9/23/2002,2969,1,4.281899929
9/24/2002,2974,1,4.502500057
9/25/2002,2981,1,4.526299953
9/26/2002,2992,1,4.513599873
9/27/2002,3011,1,4.437099934
9/28/2002,3049,1,4.459700108
9/29/2002,3141,1,4.66960001
9/30/2002,3476,1,4.925199986
10/1/2002,3817,0,5.281100273
10/2/2002,3914,0,5.838399887
10/3/2002,3954,0,6.240200043
10/4/2002,3974,0,6.430999756
10/5/2002,3986,0,6.213300228
10/6/2002,3994,0,6.078800201
10/7/2002,3999,0,6.732300282
10/8/2002,4002,0,7.022900105
10/9/2002,4005,0,7.038000107
10/10/2002,4007,0,6.683300018
10/11/2002,4008,0,6.131499767
10/12/2002,4009,0,5.570600033
10/13/2002,4010,0,5.139399529
10/14/2002,4011,0,4.819200039
10/15/2002,4012,0,4.888599873
10/16/2002,4012,0,4.974199772
10/17/2002,4013,0,4.855500221
10/18/2002,4014,0,4.803999901
10/19/2002,4014,0,4.546299934
10/20/2002,4015,0,4.946700096
10/21/2002,4016,0,5.263199806
10/22/2002,4017,0,5.477399826
10/23/2002,4018,0,5.607999802
10/24/2002,4019,0,5.598599911
10/25/2002,4022,0,5.485099792
10/26/2002,4025,0,5.239699841
10/27/2002,4030,0,5.025500298
10/28/2002,4039,0,4.934100151
10/29/2002,4057,0,4.960900307
10/30/2002,4099,0,4.772900105
10/31/2002,4247,0,5.247499943
11/1/2002,4393,0,5.522399902
11/2/2002,4433,0,5.607800007
11/3/2002,4450,0,6.703999996
11/4/2002,4459,0,7.465899944
11/5/2002,4466,0,7.994599819
11/6/2002,4470,0,8.014499664
11/7/2002,4475,0,7.665800095
11/8/2002,4479,0,7.047499657
11/9/2002,4483,0,6.203400135
11/10/2002,4488,0,5.327399731
11/11/2002,4494,0,4.704600334
11/12/2002,4501,0,4.598599911
11/13/2002,4510,0,4.64139986
11/14/2002,4520,0,4.643899918
11/15/2002,4532,0,4.499400139
11/16/2002,4547,0,4.805500031
11/17/2002,4566,0,5.360199928
11/18/2002,4590,0,5.829400063
11/19/2002,4620,0,6.226500034
11/20/2002,4659,0,6.454299927
11/21/2002,4710,0,6.577899933
11/22/2002,4779,0,6.542699814
11/23/2002,4874,0,6.262700081
11/24/2002,5010,0,5.975900173
11/25/2002,5216,0,5.570799828
11/26/2002,5545,0,5.071199894
11/27/2002,6119,0,4.849299908
11/28/2002,7255,0,4.884299755
11/29/2002,10018,0,5.077600002
11/30/2002,20053,0,5.53219986
12/1/2002,30270,0,6.693799973
12/2/2002,33166,0,7.690700054
12/3/2002,34373,0,8.314499855
12/4/2002,34988,0,8.460700035
12/5/2002,35343,0,8.388999939
12/6/2002,35566,0,7.90749979
12/7/2002,35715,0,7.099699974
12/8/2002,35820,0,6.106800079
12/9/2002,35896,0,5.058599949
12/10/2002,35953,0,4.525300026
12/11/2002,35998,0,4.242399693
12/12/2002,36034,0,3.955299854
12/13/2002,36063,0,3.963999987
12/14/2002,36088,0,4.502799988
12/15/2002,36110,0,5.207799911
12/16/2002,36129,0,5.816999912
12/17/2002,36148,0,6.374899864
12/18/2002,36166,0,6.806499958
12/19/2002,36185,0,7.08039999
12/20/2002,36207,0,7.293200016
12/21/2002,36231,0,7.170399666
12/22/2002,36261,0,6.980199814
12/23/2002,36298,0,6.545599937
12/24/2002,36348,0,5.814499855
12/25/2002,36418,0,5.003399849
12/26/2002,36521,0,4.771800041
12/27/2002,36684,0,4.522600174
12/28/2002,36966,0,5.140100002
12/29/2002,37518,0,6.271100044
12/30/2002,38842,0,7.262700081
12/31/2002,43512,0,7.929600239
1/1/2003,48181,1,8.194200516
1/2/2003,49505,1,8.355699539
1/3/2003,50055,1,8.144900322
1/4/2003,50335,1,7.558400154
1/5/2003,50496,1,6.726399899
1/6/2003,50595,1,5.873899937
1/7/2003,50661,1,4.798699856
1/8/2003,50705,1,4.192899704
1/9/2003,50736,1,3.741199732
1/10/2003,50757,1,3.248400211
1/11/2003,50770,1,3.810899973
1/12/2003,50779,1,4.480100155
1/13/2003,50782,1,5.120200157
1/14/2003,50782,1,5.846699715
1/15/2003,50777,1,6.447800159
1/16/2003,50768,1,6.94230032
1/17/2003,50755,1,7.445099831
1/18/2003,50736,1,7.599199772
1/19/2003,50711,1,7.53180027
1/20/2003,50677,1,7.219599724
1/21/2003,50633,1,6.442199707
1/22/2003,50573,1,5.403600216
1/23/2003,50491,1,4.885499954
1/24/2003,50378,1,4.432899952
1/25/2003,50215,1,4.928800106
1/26/2003,49970,1,5.740600109
1/27/2003,49578,1,6.466800213
1/28/2003,48898,1,7.038399696
1/29/2003,47561,1,7.397399902
1/30/2003,44354,1,7.63740015
1/31/2003,33037,1,7.676000118
2/1/2003,22343,1,7.36619997
2/2/2003,19577,1,6.804699898
2/3/2003,18472,1,6.129300117
2/4/2003,17923,1,5.190699577
2/5/2003,17612,1,4.297100067
2/6/2003,17419,1,3.738800049
2/7/2003,17292,1,3.164199829
2/8/2003,17204,1,3.434299946
2/9/2003,17140,1,3.800000191
2/10/2003,17094,1,4.266699791
2/11/2003,17059,1,4.845499992
2/12/2003,17032,1,5.513899803
2/13/2003,17011,1,6.220799923
2/14/2003,16995,1,6.899400234
2/15/2003,16982,1,7.291199684
2/16/2003,16972,1,7.432400227
2/17/2003,16965,1,7.271100044
2/18/2003,16959,1,6.614600182
2/19/2003,16955,1,5.721600056
2/20/2003,16953,1,5.079500198
2/21/2003,16953,1,4.994299889
2/22/2003,16955,1,5.324000359
2/23/2003,16960,1,5.609400272
2/24/2003,16970,1,5.83220005
2/25/2003,16990,1,6.111700058
2/26/2003,17031,1,6.343299866
2/27/2003,17135,1,6.560800076
2/28/2003,17541,1,6.688199997
3/1/2003,17970,1,6.563799858
3/2/2003,18092,1,6.246099949
3/3/2003,18142,1,5.663199902
3/4/2003,18169,1,5.014400005
3/5/2003,18184,1,4.29529953
3/6/2003,18194,1,3.831099987
3/7/2003,18202,1,3.972700119
3/8/2003,18207,1,3.982799768
3/9/2003,18212,1,3.983099937
3/10/2003,18216,1,4.003900051
3/11/2003,18220,1,4.194699764
3/12/2003,18225,1,4.604700089
3/13/2003,18229,1,5.20179987
3/14/2003,18234,1,5.829100132
3/15/2003,18240,1,6.330200195
3/16/2003,18247,1,6.653900146
3/17/2003,18256,1,6.586899757
3/18/2003,18266,1,6.195199966
3/19/2003,18278,1,5.646399975
3/20/2003,18294,1,5.756199837
3/21/2003,18315,1,6.24119997
3/22/2003,18341,1,6.363600254
3/23/2003,18377,1,6.177900314
3/24/2003,18426,1,5.919399738
3/25/2003,18496,1,5.679600239
3/26/2003,18602,1,5.547500134
3/27/2003,18770,1,5.523600101
3/28/2003,19062,1,5.519299984
3/29/2003,19634,1,5.392499924
3/30/2003,21008,1,5.226799965
3/31/2003,25855,1,4.761600018
4/1/2003,30617,1,4.519499779
4/2/2003,31928,1,4.586299896
4/3/2003,32467,1,4.811500072
4/4/2003,32739,1,4.87650013
4/5/2003,32895,1,4.987900257
4/6/2003,32993,1,4.90320015
4/7/2003,33058,1,4.725200176
4/8/2003,33104,1,4.51429987
4/9/2003,33137,1,4.441500187
4/10/2003,33161,1,4.58289957
4/11/2003,33180,1,4.895400047
4/12/2003,33195,1,5.238899708
4/13/2003,33207,1,5.434599876
4/14/2003,33217,1,5.576499939
4/15/2003,33226,1,5.688099861
4/16/2003,33233,1,6.348399639
4/17/2003,33240,1,7.094600201
4/18/2003,33246,1,7.420800209
4/19/2003,33253,1,7.53730011
4/20/2003,33260,1,7.34070015
4/21/2003,33267,1,6.77670002
4/22/2003,33277,1,6.045799732
4/23/2003,33289,1,5.348500252
4/24/2003,33305,1,4.967599869
4/25/2003,33329,1,4.92869997
4/26/2003,33366,1,4.881000042
4/27/2003,33430,1,4.731100082
4/28/2003,33557,1,4.457900047
4/29/2003,33865,1,4.815600395
4/30/2003,34983,1,5.286099911
5/1/2003,36121,1,5.594899654
5/2/2003,36443,1,5.77850008
5/3/2003,36577,1,5.83700037
5/4/2003,36644,1,5.690200329
5/5/2003,36683,1,5.671499729
5/6/2003,36706,1,5.407899857
5/7/2003,36720,1,5.134399891
5/8/2003,36730,1,4.855999947
5/9/2003,36735,1,4.628400326
5/10/2003,36737,1,4.871799946
5/11/2003,36737,1,5.112199783
5/12/2003,36735,1,5.297399998
5/13/2003,36732,1,5.612800121
5/14/2003,36726,1,6.810500145
5/15/2003,36717,1,7.659399986
5/16/2003,36707,1,8.266400337
5/17/2003,36693,1,8.394999504
5/18/2003,36675,1,7.976399899
5/19/2003,36652,1,7.782599926
5/20/2003,36623,1,6.937399864
5/21/2003,36585,1,5.984899998
5/22/2003,36534,1,5.177399635
5/23/2003,36466,1,4.968200207
5/24/2003,36372,1,4.71269989
5/25/2003,36237,1,4.426400185
5/26/2003,36034,1,4.463300228
5/27/2003,35711,1,5.043600082
5/28/2003,35150,1,5.587599754
5/29/2003,34048,1,5.984099865
5/30/2003,31404,1,6.295899868
5/31/2003,22074,1,6.451499939
6/1/2003,12910,1,6.503799915
6/2/2003,10387,1,6.395699978
6/3/2003,9350,1,6.238699913
6/4/2003,8826,1,6.123899937
6/5/2003,8525,1,5.7093997
6/6/2003,8338,1,5.167399883
6/7/2003,8213,1,5.067500114
6/8/2003,8126,1,5.038100243
6/9/2003,8064,1,4.952700138
6/10/2003,8017,1,5.541699886
6/11/2003,7982,1,6.705299854
6/12/2003,7955,1,7.659800053
6/13/2003,7933,1,8.42650032
6/14/2003,7916,1,8.725099564
6/15/2003,7903,1,8.554699898
6/16/2003,7892,1,7.994100094
6/17/2003,7884,1,7.638400078
6/18/2003,7877,1,6.766600132
6/19/2003,7871,1,5.743299961
6/20/2003,7867,1,5.082900047
6/21/2003,7864,1,4.690199852
6/22/2003,7862,1,4.264400005
6/23/2003,7862,1,4.091499805
6/24/2003,7862,1,4.795899868
6/25/2003,7865,1,5.347300053
6/26/2003,7871,1,5.900700092
6/27/2003,7881,1,6.330500126
6/28/2003,7904,1,6.693699837
6/29/2003,7960,1,6.904000282
6/30/2003,8165,1,6.969500065
7/1/2003,8374,0,6.875
7/2/2003,8434,0,6.65199995
7/3/2003,8458,0,6.487400055
7/4/2003,8471,0,5.784900188
7/5/2003,8478,0,5.31829977
7/6/2003,8482,0,5.120200157
7/7/2003,8485,0,4.896699905
7/8/2003,8487,0,5.455900192
7/9/2003,8488,0,6.21600008
7/10/2003,8489,0,7.206600189
7/11/2003,8490,0,7.962500095
7/12/2003,8490,0,8.396399498
7/13/2003,8490,0,8.451299667
7/14/2003,8490,0,8.124799728
7/15/2003,8489,0,7.556200027
7/16/2003,8489,0,7.124799728
7/17/2003,8488,0,6.333499908
7/18/2003,8486,0,5.146399975
7/19/2003,8485,0,4.60229969
7/20/2003,8482,0,4.095399857
7/21/2003,8479,0,3.996399879
7/22/2003,8476,0,4.16590023
7/23/2003,8470,0,4.712299824
7/24/2003,8463,0,5.283800125
7/25/2003,8452,0,5.831099987
7/26/2003,8436,0,6.373200417
7/27/2003,8411,0,6.799200058
7/28/2003,8367,0,7.047399998
7/29/2003,8280,0,7.149300098
7/30/2003,8072,0,7.075200081
7/31/2003,7337,0,6.544800282
8/1/2003,6603,0,6.288299561
8/2/2003,6394,0,5.49819994
8/3/2003,6308,0,5.067399979
8/4/2003,6264,0,4.888899803
8/5/2003,6238,0,5.650100231
8/6/2003,6223,0,5.995999813
8/7/2003,6212,0,6.521600246
8/8/2003,6206,0,7.130800247
8/9/2003,6201,0,7.584400177
8/10/2003,6198,0,7.786999702
8/11/2003,6195,0,7.647399902
8/12/2003,6194,0,7.298700333
8/13/2003,6194,0,6.753600121
8/14/2003,6194,0,6.046299934
8/15/2003,6195,0,5.375699997
8/16/2003,6196,0,4.506099701
8/17/2003,6198,0,3.887399912
8/18/2003,6201,0,3.775300026
8/19/2003,6206,0,3.989799976
8/20/2003,6211,0,4.266499519
8/21/2003,6218,0,4.447999954
8/22/2003,6228,0,4.968400002
8/23/2003,6242,0,5.541200161
8/24/2003,6260,0,6.161999702
8/25/2003,6287,0,6.587100029
8/26/2003,6327,0,6.887599945
8/27/2003,6391,0,6.956500053
8/28/2003,6503,0,6.533400059
8/29/2003,6722,0,5.860899925
8/30/2003,7247,0,5.422999859
8/31/2003,9102,0,5.170799732
9/1/2003,10924,1,5.491000175
9/2/2003,11425,1,5.682899952
9/3/2003,11632,1,5.938599586
9/4/2003,11736,1,5.966899872
9/5/2003,11795,1,6.258999825
9/6/2003,11832,1,6.575700283
9/7/2003,11857,1,6.777200222
9/8/2003,11874,1,6.733200073
9/9/2003,11886,1,6.485199928
9/10/2003,11894,1,6.101799965
9/11/2003,11901,1,5.394100189
9/12/2003,11905,1,4.846999645
9/13/2003,11908,1,4.363999844
9/14/2003,11911,1,4.331500053
9/15/2003,11912,1,4.312399864
9/16/2003,11912,1,4.169199944
9/17/2003,11911,1,4.131599903
9/18/2003,11910,1,4.216099739
9/19/2003,11907,1,4.331999779
9/20/2003,11903,1,4.598500252
9/21/2003,11897,1,5.123600006
9/22/2003,11889,1,5.642799854
9/23/2003,11877,1,6.110300064
9/24/2003,11859,1,6.232300282
9/25/2003,11832,1,6.044400215
9/26/2003,11790,1,5.604000092
9/27/2003,11715,1,6.024399757
9/28/2003,11566,1,6.452700138
9/29/2003,11204,1,6.623899937
9/30/2003,9889,1,6.549600124
10/1/2003,8550,1,6.263799667
10/2/2003,8171,1,5.929399967
10/3/2003,8012,1,5.671399593
10/4/2003,7932,1,5.640199661
10/5/2003,7885,1,5.666800022
10/6/2003,7856,1,5.637899876
10/7/2003,7836,1,5.460100174
10/8/2003,7823,1,5.172299862
10/9/2003,7813,1,4.966700077
10/10/2003,7805,1,5.033699989
10/11/2003,7799,1,5.292900085
10/12/2003,7794,1,5.334200382
10/13/2003,7790,1,5.273900032
10/14/2003,7787,1,5.130599976
10/15/2003,7784,1,4.791999817
10/16/2003,7781,1,4.514999866
10/17/2003,7778,1,4.350500107
10/18/2003,7775,1,4.356800079
10/19/2003,7772,1,4.408100128
10/20/2003,7768,1,4.732300282
10/21/2003,7764,1,4.988100052
10/22/2003,7759,1,5.14109993
10/23/2003,7752,1,5.378399849
10/24/2003,7743,1,6.161399841
10/25/2003,7731,1,7.090799809
10/26/2003,7712,1,7.670799732
10/27/2003,7682,1,7.903800011
10/28/2003,7631,1,7.674200058
10/29/2003,7530,1,7.124700069
10/30/2003,7288,1,6.442200184
10/31/2003,6436,1,5.752500057
11/1/2003,5600,1,5.171800137
11/2/2003,5369,1,5.006500244
11/3/2003,5275,1,5.25660038
11/4/2003,5228,1,5.126699924
11/5/2003,5201,1,4.885799885
11/6/2003,5185,1,5.30340004
11/7/2003,5174,1,5.663899899
11/8/2003,5168,1,5.967599869
11/9/2003,5164,1,6.158800125
11/10/2003,5162,1,6.201700211
11/11/2003,5162,1,6.08039999
11/12/2003,5162,1,5.790500164
11/13/2003,5165,1,5.493000031
11/14/2003,5168,1,5.097100258
11/15/2003,5173,1,4.720700264
11/16/2003,5180,1,4.412800312
11/17/2003,5189,1,4.414899826
11/18/2003,5200,1,4.422699928
11/19/2003,5215,1,4.884600163
11/20/2003,5235,1,5.107299805
11/21/2003,5261,1,6.459199905
11/22/2003,5296,1,7.512499809
11/23/2003,5345,1,8.385700226
11/24/2003,5416,1,8.737600327
11/25/2003,5522,1,8.59070015
11/26/2003,5692,1,8.208800316
11/27/2003,5990,1,7.444699764
11/28/2003,6578,1,6.455800056
11/29/2003,8008,1,5.390299797
11/30/2003,13205,1,4.969900131
12/1/2003,18496,0,4.678999901
12/2/2003,19995,0,4.685199738
12/3/2003,20620,0,4.677800179
12/4/2003,20938,0,5.267799854
12/5/2003,21122,0,5.841200352
12/6/2003,21237,0,6.21050024
12/7/2003,21314,0,6.539800167
12/8/2003,21368,0,6.663400173
12/9/2003,21407,0,6.735099792
12/10/2003,21436,0,6.565299988
12/11/2003,21458,0,6.433400154
12/12/2003,21476,0,6.048099995
12/13/2003,21490,0,5.546000004
12/14/2003,21501,0,4.992000103
12/15/2003,21510,0,4.527499676
12/16/2003,21518,0,4.379600048
12/17/2003,21525,0,4.248100281
12/18/2003,21532,0,4.841800213
12/19/2003,21537,0,6.081799984
12/20/2003,21543,0,7.325200081
12/21/2003,21549,0,8.282400131
12/22/2003,21555,0,8.818300247
12/23/2003,21562,0,8.953399658
12/24/2003,21571,0,8.831500053
12/25/2003,21583,0,8.267799377
12/26/2003,21600,0,7.336899757
12/27/2003,21627,0,6.145299911
