date,NDOI,SMSCG,Tide,X_2_DIS
11/21/1985,7063.428313,1,4.813799858,87.428
11/22/1985,7045.590503,1,4.59280014,87.315
11/23/1985,7025.864993,1,5.131800175,87.991
11/24/1985,7004.480595,1,5.665500164,89.897
11/25/1985,6981.666122,1,6.048799992,90.019
11/26/1985,6957.650385,1,6.428599834,88.819
11/27/1985,6932.662196,1,6.505599976,88.48
11/28/1985,6906.930369,1,6.650099754,90.043
11/29/1985,6880.683714,1,6.447700024,91.373
11/30/1985,6854.151043,1,6.322999954,88.923
12/1/1985,6827.56117,1,6.003199577,88.677
12/2/1985,6801.142906,1,5.535099983,89.898
12/3/1985,6775.125063,1,4.985599995,86.988
12/4/1985,6749.736454,1,4.488800049,86.245
12/5/1985,6725.205889,1,4.490099907,85.636
12/6/1985,6701.762183,1,4.442399979,85.08
12/7/1985,6679.634146,1,4.854499817,85.201
12/8/1985,6659.05059,1,6.21420002,85.346
12/9/1985,6640.240328,1,7.366799831,86.066
12/10/1985,6623.432173,1,8.359200478,87.64
12/11/1985,6608.854935,1,8.908900261,87.985
12/12/1985,6596.737427,1,8.955800056,88.018
12/13/1985,6587.308462,1,8.583499908,87.899
12/14/1985,6580.796851,1,7.975000381,87.852
12/15/1985,6577.431406,1,7.071700096,87.301
12/16/1985,6582.125121,1,5.95510006,86.477
12/17/1985,6622.941324,1,4.961699963,85.773
12/18/1985,6704.101542,1,4.476500034,85.222
12/19/1985,6825.113057,1,4.06799984,85.072
12/20/1985,6985.483151,1,4.037499905,84.978
12/21/1985,7184.719107,1,4.708000183,85.029
12/22/1985,7422.328207,1,5.366800308,85.418
12/23/1985,7697.817734,1,5.812000275,85.905
12/24/1985,8010.69497,1,6.355000019,86.595
12/25/1985,8360.467196,1,6.599600315,87.074
12/26/1985,8746.641696,1,6.925199986,87.458
12/27/1985,9168.725752,1,6.990400314,87.762
12/28/1985,9626.226646,1,6.98870039,87.381
12/29/1985,10118.65166,1,6.839600086,87.393
12/30/1985,10645.50808,1,6.350299835,87.113
12/31/1985,11206.30318,1,5.776499748,85.974
1/1/1986,11800.54425,1,4.929500103,84.931
1/2/1986,12427.73857,1,4.546700001,83.403
1/3/1986,13087.39342,1,4.238499641,81.979
1/4/1986,13779.01608,1,4.572999954,81.617
1/5/1986,14502.11384,1,5.672300339,80.64
1/6/1986,15256.19398,1,6.814499855,79.639
1/7/1986,16040.76379,1,7.762099743,79.393
1/8/1986,16855.33053,1,8.412099838,79.131
1/9/1986,17699.4015,1,8.687399864,78.883
1/10/1986,18572.48398,1,8.568499565,78.19
1/11/1986,19474.08525,1,8.277899742,77.289
1/12/1986,20403.71259,1,7.602699757,76.508
1/13/1986,21360.87329,1,6.557600021,75.138
1/14/1986,22345.07462,1,5.329400063,74.714
1/15/1986,23355.82388,1,4.566900253,72.29
1/16/1986,24539.55198,1,3.929999828,70.724
1/17/1986,26745.70329,1,3.540200233,68.406
1/18/1986,30039.94081,1,3.990800381,67.678
1/19/1986,34337.49225,1,4.542399883,68.245
1/20/1986,39553.58533,1,5.100900173,67.914
1/21/1986,45603.44775,1,5.631000042,68.385
1/22/1986,52402.30724,1,6.096500397,68.968
1/23/1986,59865.39149,1,6.579400063,68.694
1/24/1986,67907.92822,1,6.933700085,68.325
1/25/1986,76445.14514,1,7.079799652,68.178
1/26/1986,85392.26997,1,7.171899796,68.183
1/27/1986,94664.53042,1,6.806399822,67.896
1/28/1986,104177.1542,1,6.246899605,67.699
1/29/1986,113845.369,1,5.347799778,67.475
1/30/1986,123584.4026,1,4.764100075,65.737
1/31/1986,133309.4826,1,4.288199902,63.369
2/1/1986,142935.8368,1,4.614999771,53.94
2/2/1986,152378.6929,1,5.357800007,50.457
2/3/1986,161553.2786,1,6.093899727,49.829
2/4/1986,170374.8216,1,6.788000107,50.028
2/5/1986,178758.5496,1,7.377300262,50.156
2/6/1986,186619.6903,1,7.767700195,50.397
2/7/1986,193873.4715,1,7.847499847,50.737
2/8/1986,200435.1208,1,7.77159977,50.619
2/9/1986,206219.866,1,7.363300323,50.66
2/10/1986,211142.9348,1,6.541399956,50.49
2/11/1986,215119.5549,1,5.575399876,50.508
2/12/1986,218064.954,1,4.604899883,50.635
2/13/1986,219894.3598,1,3.943600178,49.666
2/14/1986,220523,1,3.766499996,50.368
2/15/1986,220356.9515,1,3.815199852,48.816
2/16/1986,219869.3063,1,3.991099834,48.642
2/17/1986,219075.815,1,4.272999763,49.313
2/18/1986,217992.2281,1,4.646800041,48.879
2/19/1986,216634.2961,1,5.101900101,49.09
2/20/1986,215017.7694,1,5.698700428,49.034
2/21/1986,213158.3987,1,6.208099842,49.658
2/22/1986,211071.9344,1,6.555699825,49.925
2/23/1986,208774.1271,1,6.820699692,50.073
2/24/1986,206280.7272,1,6.661600113,50.353
2/25/1986,203607.4853,1,6.225200176,50.31
2/26/1986,200770.1519,1,5.298900127,50.587
2/27/1986,197784.4775,1,4.87650013,50.242
2/28/1986,194666.2127,1,5.106500149,50.233
3/1/1986,191431.1078,1,5.394100189,50.71
3/2/1986,188094.9136,1,5.659699917,51.253
3/3/1986,184673.3804,1,5.803299904,51.207
3/4/1986,181182.2588,1,6.038499832,50.945
3/5/1986,177637.2992,1,6.284900188,51.25
3/6/1986,174054.2523,1,6.539200306,51.478
3/7/1986,170448.8686,1,6.676199913,51.64
3/8/1986,166836.8984,1,6.690000057,51.871
3/9/1986,163234.0925,1,6.415699959,51.595
3/10/1986,159656.2012,1,5.877699852,51.872
3/11/1986,156118.9751,1,5.129899979,51.344
3/12/1986,152638.1647,1,4.434900284,51.408
3/13/1986,149229.5205,1,4.57859993,51.243
3/14/1986,145908.793,1,4.558499813,51.065
3/15/1986,142691.7328,1,4.51429987,51.598
3/16/1986,139545.4947,1,4.343099594,50.451
3/17/1986,136196.6805,1,4.183899879,50.579
3/18/1986,132618.6432,1,4.15199995,50.355
3/19/1986,128833.6011,1,4.308300018,50.414
3/20/1986,124863.7724,1,4.647799969,50.747
3/21/1986,120731.3752,1,5.083599567,50.937
3/22/1986,116458.6279,1,5.583300114,51.425
3/23/1986,112067.7486,1,5.839299679,51.462
3/24/1986,107580.9555,1,5.873300076,51.372
3/25/1986,103020.4669,1,5.552000046,51.564
3/26/1986,98408.50098,1,5.381299973,51.732
3/27/1986,93767.27595,1,6.023900032,51.527
3/28/1986,89119.01003,1,6.318399906,51.627
3/29/1986,84485.92145,1,6.659500122,51.534
3/30/1986,79890.22841,1,6.614600182,51.841
3/31/1986,75354.14914,1,6.342200279,51.836
4/1/1986,70899.90186,1,6.007900238,52.06
4/2/1986,66549.70478,1,5.740399837,52.941
4/3/1986,62325.77612,1,5.587500095,53.88
4/4/1986,58250.33409,1,5.504600048,54.75
4/5/1986,54345.59692,1,5.416800022,55.514
4/6/1986,50633.78282,1,5.156000137,56.242
4/7/1986,47137.11001,1,5.030399799,56.483
4/8/1986,43877.7967,1,4.811300278,57.178
4/9/1986,40878.06112,1,5.1729002,58.135
4/10/1986,38160.12148,1,5.443799973,59.111
4/11/1986,35746.19599,1,5.394100189,59.577
4/12/1986,33658.50289,1,5.431600094,59.738
4/13/1986,31919.26038,1,5.301599979,59.633
4/14/1986,30550.68667,1,4.929999828,60.668
4/15/1986,29575,1,4.618599892,60.895
4/16/1986,28820.42841,1,4.368199825,60.65
4/17/1986,28099.56003,1,4.266999722,59.989
4/18/1986,27411.15315,1,4.309800148,59.975
4/19/1986,26753.96607,1,4.510000229,59.85
4/20/1986,26126.75709,1,4.838799953,60.625
4/21/1986,25528.28451,1,5.053399563,60.965
4/22/1986,24957.30664,1,5.108099937,61.193
4/23/1986,24412.58176,1,6.126299858,61.353
4/24/1986,23892.86818,1,7.081799984,61.686
4/25/1986,23396.9242,1,7.641499996,62.4
4/26/1986,22923.50812,1,7.716799736,62.586
4/27/1986,22471.37824,1,7.731399536,62.723
4/28/1986,22039.29285,1,7.370100021,62.954
4/29/1986,21626.01026,1,6.737199783,62.451
4/30/1986,21230.28877,1,6.003499985,62.737
5/1/1986,20850.88668,1,5.307100296,62.347
5/2/1986,20486.56228,1,5.209499836,62.739
5/3/1986,20136.07387,1,5.046299934,62.337
5/4/1986,19798.17977,1,4.898600101,62.607
5/5/1986,19471.63825,1,4.739600182,63.284
5/6/1986,19155.20763,1,5.326200008,63.832
5/7/1986,18847.64621,1,5.62869978,64.398
5/8/1986,18547.71228,1,6.057400227,65.295
5/9/1986,18254.16414,1,6.142699718,66.468
5/10/1986,17965.76009,1,6.164899826,67.016
5/11/1986,17681.25844,1,5.977200031,67.08
5/12/1986,17399.41747,1,5.760200024,67.397
5/13/1986,17118.9955,1,5.570499897,67.77
5/14/1986,16838.75082,1,5.165899754,67.404
5/15/1986,16557.44173,1,4.764499664,67.225
5/16/1986,16274.4901,1,4.395499706,66.749
5/17/1986,15993.19775,1,4.519299984,66.219
5/18/1986,15714.42297,1,4.619800091,66.427
5/19/1986,15438.42293,1,4.743999958,66.849
5/20/1986,15165.45482,1,5.158499718,67.252
5/21/1986,14895.7758,1,6.422500134,67.797
5/22/1986,14629.64307,1,7.549600124,68.695
5/23/1986,14367.31379,1,8.244400024,69.892
5/24/1986,14109.04514,1,8.573900223,70.242
5/25/1986,13855.09429,1,8.558199883,70.556
5/26/1986,13605.71843,1,8.194399834,70.611
5/27/1986,13361.17473,1,7.794800282,70.529
5/28/1986,13121.72037,1,6.878900051,69.891
5/29/1986,12887.61252,1,5.831600189,69.162
5/30/1986,12659.10837,1,5.318500042,68.217
5/31/1986,12436.46508,1,5.048500061,67.71
6/1/1986,12219.93983,1,4.686900139,68.026
6/2/1986,12009.78981,1,4.758399963,68.517
6/3/1986,11806.27218,1,5.422500134,68.852
6/4/1986,11609.64413,1,5.864900112,69.825
6/5/1986,11420.16283,1,6.266699791,70.583
6/6/1986,11238.08545,1,6.500400066,71.683
6/7/1986,11063.66918,1,6.586799622,72.486
6/8/1986,10897.1712,1,6.572299957,73.227
6/9/1986,10738.84867,1,6.398200035,74.425
6/10/1986,10588.95877,1,6.113699913,74.991
6/11/1986,10447.75869,1,6.044399738,74.394
6/12/1986,10315.50559,1,5.583499908,74.152
6/13/1986,10192.45666,1,5.075099945,73.683
6/14/1986,10078.86907,1,4.780499935,72.505
6/15/1986,9975,1,4.713299751,72.508
6/16/1986,9878.436581,1,4.562600136,73.057
6/17/1986,9786.427043,1,4.954400063,73.554
6/18/1986,9698.720207,1,6.245100021,73.825
6/19/1986,9615.064895,1,7.362299919,75.302
6/20/1986,9535.209926,1,8.199299812,77.19
6/21/1986,9458.904121,1,8.77009964,78.694
6/22/1986,9385.896302,1,8.969099998,79.78
6/23/1986,9315.935288,1,8.73279953,80.259
6/24/1986,9248.769901,1,8.120599747,80.205
6/25/1986,9184.148961,1,7.68789959,79.93
6/26/1986,9121.821289,1,6.547199726,78.98
6/27/1986,9061.535706,1,5.535099983,77.755
6/28/1986,9003.041032,1,5.018700123,76.407
6/29/1986,8946.086088,1,4.51789999,75.55
6/30/1986,8890.419696,1,4.468599796,75.845
7/1/1986,8835.790674,0,4.993800163,76.207
7/2/1986,8781.947845,0,5.562799931,77.231
7/3/1986,8728.640029,0,5.989799976,78.555
7/4/1986,8675.616047,0,6.368800163,79.28
7/5/1986,8622.624719,0,6.592700005,79.998
7/6/1986,8569.414867,0,6.733799934,79.936
7/7/1986,8515.73531,0,6.799499989,79.694
7/8/1986,8461.33487,0,6.695899963,79.97
7/9/1986,8405.962367,0,6.392000198,79.866
7/10/1986,8349.366622,0,6.191200256,79.732
7/11/1986,8291.296455,0,5.713699818,79.659
7/12/1986,8231.500689,0,5.022299767,79.607
7/13/1986,8169.728142,0,4.764100075,79.602
7/14/1986,8105.727637,0,4.508899689,79.457
7/15/1986,8039.247992,0,5.342200279,79.772
7/16/1986,7969.723175,0,5.704099655,79.768
7/17/1986,7895.294131,0,6.697599888,80.058
7/18/1986,7816.113591,0,7.616699696,80.336
7/19/1986,7732.680394,0,8.282699585,80.504
7/20/1986,7645.493378,0,8.673800468,81.145
7/21/1986,7555.051382,0,8.695400238,82.202
7/22/1986,7461.853245,0,8.275700569,82.325
7/23/1986,7366.397804,0,7.416200161,81.935
7/24/1986,7269.183898,0,6.940899849,81.506
7/25/1986,7170.710365,0,5.737699986,80.9
7/26/1986,7071.476043,0,5.011400223,80.507
7/27/1986,6971.979772,0,4.253900051,80.147
7/28/1986,6872.720389,0,4.439700127,80.008
7/29/1986,6774.196732,0,4.581600189,79.735
7/30/1986,6676.907641,0,4.845599651,80.156
7/31/1986,6581.351953,0,5.273599625,80.7
8/1/1986,6488.028507,0,5.738399982,81.059
8/2/1986,6397.436141,0,6.106199741,81.297
8/3/1986,6310.073694,0,6.452499866,81.583
8/4/1986,6226.440004,0,6.688899994,82.073
8/5/1986,6147.033908,0,6.777500153,82.437
8/6/1986,6072.354247,0,6.558199883,82.589
8/7/1986,6002.899857,0,6.19299984,82.365
8/8/1986,5939.169578,0,5.805600166,82.408
8/9/1986,5881.662248,0,5.129600048,82.498
8/10/1986,5830.876704,0,4.834499836,82.346
8/11/1986,5787.311787,0,4.590999603,82.322
8/12/1986,5751.466333,0,5.242899895,82.631
8/13/1986,5723.839181,0,5.886300087,83.422
8/14/1986,5704.929169,0,6.04309988,83.844
8/15/1986,5695.235137,0,6.720700264,83.786
8/16/1986,5697.433706,0,7.345900059,83.965
8/17/1986,5724.220406,0,7.815799713,84.185
8/18/1986,5776.048497,0,7.995200157,84.044
8/19/1986,5851.096788,0,7.770000458,84.044
8/20/1986,5947.544085,0,7.089600086,84.318
8/21/1986,6063.569197,0,6.201000214,84.243
8/22/1986,6197.350932,0,5.668999672,84.085
8/23/1986,6347.068098,0,4.841700077,83.99
8/24/1986,6510.899503,0,4.345999718,83.82
8/25/1986,6687.023954,0,4.344500065,83.406
8/26/1986,6873.620259,0,4.365799904,83.308
8/27/1986,7068.867227,0,4.447199821,83.497
8/28/1986,7270.943665,0,4.413400173,83.515
8/29/1986,7478.028381,0,4.769299984,83.289
8/30/1986,7688.300184,0,5.229800224,83.129
8/31/1986,7899.93788,0,5.666199684,83.281
9/1/1986,8111.120279,1,6.024099827,83.707
9/2/1986,8320.026187,1,6.315500259,83.647
9/3/1986,8524.834413,1,6.214799881,83.299
9/4/1986,8723.723765,1,5.932199955,82.876
9/5/1986,8914.873051,1,5.36400032,82.628
9/6/1986,9096.461078,1,5.129600048,82.296
9/7/1986,9266.666655,1,5.096700191,82.171
9/8/1986,9423.668589,1,5.484499931,81.868
9/9/1986,9565.645688,1,5.634199619,81.816
9/10/1986,9690.776761,1,5.798500061,81.554
9/11/1986,9797.240615,1,6.006200314,81.529
9/12/1986,9883.216058,1,5.925300121,81.279
9/13/1986,9946.881898,1,6.388599873,80.643
9/14/1986,9986.416942,1,6.713299751,80.149
9/15/1986,10000,1,6.868499756,80.096
9/16/1986,9995.840649,1,6.713500023,80.326
9/17/1986,9983.607798,1,6.278199673,80.211
9/18/1986,9963.669251,1,5.596000195,80.153
9/19/1986,9936.392813,1,5.100999832,80.337
9/20/1986,9902.146288,1,5.128399849,80.066
9/21/1986,9861.297479,1,5.137000084,79.89
9/22/1986,9814.214192,1,4.948200226,79.933
9/23/1986,9761.264229,1,4.711500168,80.047
9/24/1986,9702.815396,1,4.407100201,80.303
9/25/1986,9639.235496,1,4.222599983,79.227
9/26/1986,9570.892334,1,4.239500046,78.262
9/27/1986,9498.153713,1,4.314800262,77.319
9/28/1986,9421.387438,1,4.662899971,76.546
9/29/1986,9340.961312,1,5.085100174,76.389
9/30/1986,9257.243141,1,5.350899696,76.704
10/1/1986,9170.600728,0,5.392100334,77.754
10/2/1986,9081.401877,0,5.203699589,78.542
10/3/1986,8990.014393,0,5.176700115,78.882
10/4/1986,8896.806079,0,5.796600342,79.164
10/5/1986,8802.14474,0,6.495699883,80.187
10/6/1986,8706.398179,0,6.738299847,80.321
10/7/1986,8609.934202,0,6.769199848,80.413
10/8/1986,8513.120611,0,6.524700165,80.864
10/9/1986,8416.325212,0,6.154300213,80.949
10/10/1986,8319.915808,0,5.88409996,80.84
10/11/1986,8224.260203,0,5.556699753,80.341
10/12/1986,8129.726203,0,5.706399918,79.919
10/13/1986,8036.681609,0,5.634500027,79.147
10/14/1986,7945.494228,0,5.44630003,79.326
10/15/1986,7856.531863,0,5.476200104,80.103
10/16/1986,7768.570238,0,5.276800156,80.414
10/17/1986,7672.603269,0,5.812399864,80.513
10/18/1986,7567.863071,0,5.983300209,80.71
10/19/1986,7455.193681,0,6.049199581,80.992
10/20/1986,7335.439137,0,5.933300018,81.075
10/21/1986,7209.443478,0,5.562900066,81.081
10/22/1986,7078.05074,0,5.143999577,81.319
10/23/1986,6942.104963,0,4.704100132,81.264
10/24/1986,6802.450183,0,4.33700037,80.573
10/25/1986,6659.930439,0,4.120999813,79.919
10/26/1986,6515.389768,0,4.046700001,79.107
10/27/1986,6369.672208,0,4.169600487,78.282
10/28/1986,6223.621797,0,4.428100109,78.293
10/29/1986,6078.082573,0,4.674900055,78.724
10/30/1986,5933.898574,0,4.775000095,78.959
10/31/1986,5791.913837,0,5.833099842,79.868
11/1/1986,5652.9724,0,6.779500008,80.579
11/2/1986,5517.918302,0,7.570199966,82.145
11/3/1986,5387.595579,0,7.998300076,83.502
11/4/1986,5262.84827,0,8.045599937,84.379
11/5/1986,5144.520413,0,7.68419981,84.792
11/6/1986,5033.456045,0,7.061699867,84.508
11/7/1986,4930.499205,0,6.32490015,83.795
11/8/1986,4836.493929,0,5.581799984,82.769
11/9/1986,4752.284256,0,5.139800072,82.555
11/10/1986,4678.714225,0,5.173300266,82.993
11/11/1986,4616.627871,0,5.326500416,83.652
11/12/1986,4566.869234,0,5.088699818,84.655
11/13/1986,4530.282352,0,5.700499535,85.679
11/14/1986,4507.711261,0,6.226099968,86.273
11/15/1986,4500,0,6.557899952,86.272
11/16/1986,4502.331709,0,6.604100227,86.813
11/17/1986,4509.219983,0,6.654399872,87.659
11/18/1986,4520.504544,0,6.347799778,88.017
11/19/1986,4536.025112,0,6.118899822,87.463
11/20/1986,4555.621408,0,5.676399708,87.12
11/21/1986,4579.133155,0,5.186999798,86.002
11/22/1986,4606.400072,0,4.674300194,84.421
11/23/1986,4637.261881,0,4.144000053,83.713
11/24/1986,4671.558303,0,4.070199966,83.891
11/25/1986,4709.129059,0,4.094200134,83.941
11/26/1986,4749.813871,0,4.217900276,84.093
11/27/1986,4793.452459,0,4.696800232,84.576
11/28/1986,4839.884544,0,5.90350008,85.698
11/29/1986,4888.949848,0,7.040299892,86.169
11/30/1986,4940.488092,0,7.982800007,86.931
12/1/1986,4994.338997,0,8.703800201,87.981
12/2/1986,5050.342283,0,8.935500145,88.942
12/3/1986,5108.337672,0,8.701199532,88.986
12/4/1986,5168.164886,0,8.075699806,89.206
12/5/1986,5229.663645,0,7.18200016,88.527
12/6/1986,5292.67367,0,6.067599773,87.657
12/7/1986,5357.034683,0,5.222700119,86.326
12/8/1986,5422.586404,0,4.89139986,85.54
12/9/1986,5489.168555,0,4.516100407,85.303
12/10/1986,5556.620857,0,4.893899918,84.976
12/11/1986,5624.783031,0,5.623300076,85.102
12/12/1986,5693.494798,0,6.108699799,85.456
12/13/1986,5762.595879,0,6.585400105,86.032
12/14/1986,5831.925995,0,6.692399979,86.509
12/15/1986,5901.324867,0,6.894000053,87.627
12/16/1986,5971.268498,0,6.796000004,87.586
12/17/1986,6045.443053,0,6.71750021,87.423
12/18/1986,6124.398042,0,6.461500168,87.114
12/19/1986,6208.049888,0,6.038599968,86.683
12/20/1986,6296.315014,0,5.595799923,85.738
12/21/1986,6389.109845,0,4.902400017,84.773
12/22/1986,6486.350803,0,4.238800049,84.45
12/23/1986,6587.954312,0,4.072799683,83.646
12/24/1986,6693.836797,0,3.808099985,83.111
12/25/1986,6803.914679,0,4.245899677,83.36
12/26/1986,6918.104384,0,5.432300091,83.853
12/27/1986,7036.322335,0,6.562999725,85.184
12/28/1986,7158.484954,0,7.710199833,85.957
12/29/1986,7284.508667,0,8.582399368,86.482
12/30/1986,7414.309896,0,9.073800087,87.156
12/31/1986,7547.805065,0,9.117199898,87.937
1/1/1987,7684.910598,0,8.686300278,87.987
1/2/1987,7825.542918,0,7.990400314,86.939
1/3/1987,7969.618449,0,6.92140007,87.612
1/4/1987,8117.053614,0,5.547699928,86.879
1/5/1987,8267.764838,0,4.9229002,85.647
1/6/1987,8421.668543,0,4.305900097,85.001
1/7/1987,8578.681153,0,4.456299782,84.455
1/8/1987,8738.719092,0,5.023300171,83.81
1/9/1987,8901.698784,0,5.583300114,83.935
1/10/1987,9067.536652,0,6.003499985,84.558
1/11/1987,9236.149119,0,6.28069973,85.312
1/12/1987,9407.45261,0,6.559700012,85.586
1/13/1987,9581.363547,0,6.729300022,84.679
1/14/1987,9757.798355,0,6.7645998,84.83
1/15/1987,9936.673456,0,6.783699989,84.811
1/16/1987,10119.9035,0,6.453700066,84.36
1/17/1987,10318.99281,0,6.154099941,84.409
1/18/1987,10534.8301,0,5.458000183,84.442
1/19/1987,10766.26124,0,4.631700039,84.168
1/20/1987,11012.1321,0,4.227199554,83.329
1/21/1987,11271.28856,0,3.852399826,82.818
1/22/1987,11542.5765,0,4.049699783,83.341
1/23/1987,11824.84178,0,4.949199677,84.306
1/24/1987,12116.9303,0,5.903999805,84.639
1/25/1987,12417.68792,0,6.864200115,84.418
1/26/1987,12725.96051,0,7.738200188,85.201
1/27/1987,13040.59396,0,8.398400307,86.057
1/28/1987,13360.43414,0,8.702899933,86.269
1/29/1987,13684.32692,0,8.551400185,86.034
1/30/1987,14011.11819,0,8.118599892,86.043
1/31/1987,14339.6538,0,7.23029995,84.504
2/1/1987,14668.77965,1,5.917099953,83.528
2/2/1987,14997.34161,1,5.011000156,83.158
2/3/1987,15324.18554,1,4.329500198,81.855
2/4/1987,15648.15733,1,4.386099815,80.147
2/5/1987,15968.10286,1,4.529799938,78.981
2/6/1987,16282.86799,1,4.797199726,78.258
2/7/1987,16591.29861,1,5.077300072,78.152
2/8/1987,16892.24058,1,5.374400139,78.141
2/9/1987,17184.53979,1,5.726500034,78.355
2/10/1987,17467.04211,1,6.069199562,77.641
2/11/1987,17738.59342,1,6.248099804,76.56
2/12/1987,17998.03958,1,6.488300323,76.002
2/13/1987,18244.22649,1,6.350699902,76.075
2/14/1987,18476,1,6.09829998,73.357
2/15/1987,18703.54677,1,5.56799984,73.062
2/16/1987,18937.16028,1,4.8052001,70.537
2/17/1987,19175.84661,1,4.367499828,69.393
2/18/1987,19418.61187,1,4.207600117,68.611
2/19/1987,19664.46215,1,4.609600067,69.263
2/20/1987,19912.40357,1,4.962299824,69.738
2/21/1987,20161.44221,1,5.421500206,70.164
2/22/1987,20410.58419,1,5.988500118,70.657
2/23/1987,20658.83559,1,6.588200092,70.739
2/24/1987,20905.20252,1,7.198999882,71.321
2/25/1987,21148.69109,1,7.587300301,70.919
2/26/1987,21388.30738,1,7.669799805,70.041
2/27/1987,21623.0575,1,7.40320015,69.518
2/28/1987,21851.94756,1,6.701200008,69.285
3/1/1987,22073.98364,1,5.749700069,69.145
3/2/1987,22288.17186,1,5.013999939,68.754
3/3/1987,22493.51831,1,4.953900337,67.76
3/4/1987,22689.02909,1,4.967300415,68.086
3/5/1987,22873.7103,1,4.791399956,67.544
3/6/1987,23046.56805,1,4.590400219,64.526
3/7/1987,23206.60843,1,4.47149992,63.962
3/8/1987,23352.83754,1,4.481800079,64.968
3/9/1987,23484.26149,1,4.668399811,63.924
3/10/1987,23599.88637,1,4.968700409,64.161
3/11/1987,23698.71828,1,5.329100132,63.708
3/12/1987,23779.76333,1,5.612299919,64.129
3/13/1987,23842.02761,1,5.645999908,63.306
3/14/1987,23884.51723,1,5.432899952,63.78
3/15/1987,23906.23828,1,5.068999767,62.843
3/16/1987,23899.15241,1,4.803600311,62.549
3/17/1987,23822.27591,1,4.953199863,62.979
3/18/1987,23673.38929,1,5.413499832,63.234
3/19/1987,23457.57052,1,5.681499958,63.472
3/20/1987,23179.89757,1,5.81099987,63.485
3/21/1987,22845.4484,1,5.789999962,64.794
3/22/1987,22459.30098,1,5.766999722,63.507
3/23/1987,22026.53328,1,5.856099606,63.905
3/24/1987,21552.22325,1,6.037199974,63.235
3/25/1987,21041.44888,1,6.212999821,63.551
3/26/1987,20499.28812,1,6.327199936,63.522
3/27/1987,19930.81893,1,6.114700317,63.313
3/28/1987,19341.1193,1,5.562200069,63.431
3/29/1987,18735.26718,1,5.324299812,63.711
3/30/1987,18118.34054,1,5.712100029,63.544
3/31/1987,17495.41734,1,5.734300137,64.267
4/1/1987,16871.57556,1,5.894099712,64.614
4/2/1987,16251.89315,1,5.677999973,65.164
4/3/1987,15641.44809,1,5.238500118,66.527
4/4/1987,15045.31834,1,4.760000229,66.048
4/5/1987,14468.58187,1,4.372600079,66.342
4/6/1987,13916.31664,1,4.13710022,66.85
4/7/1987,13393.60062,1,4.120699883,67.01
4/8/1987,12905.51178,1,4.275599957,67.364
4/9/1987,12457.12808,1,4.403199673,68.292
4/10/1987,12053.52749,1,4.59829998,69.005
4/11/1987,11699.78798,1,4.618800163,69.574
4/12/1987,11400.9875,1,4.677499771,69.947
4/13/1987,11162.20404,1,5.427800179,70.925
4/14/1987,10988.51555,1,6.128799915,72.823
4/15/1987,10885,1,6.725500107,74.16
4/16/1987,10820.7116,1,6.796899796,74.935
4/17/1987,10761.12309,1,6.925300121,75.875
4/18/1987,10705.94022,1,6.705300331,75.809
4/19/1987,10654.86874,1,6.370600224,74.746
4/20/1987,10607.61439,1,5.941399574,75.176
4/21/1987,10563.88294,1,5.59800005,75.101
4/22/1987,10523.38013,1,5.344200134,75.248
4/23/1987,10485.81171,1,5.447499752,75.275
4/24/1987,10450.88343,1,5.25510025,75.469
4/25/1987,10418.30105,1,5.160599709,75.885
4/26/1987,10387.77031,1,5.763899803,76.368
4/27/1987,10358.99697,1,6.322000027,77.112
4/28/1987,10331.68677,1,6.465600014,77.73
4/29/1987,10305.54548,1,6.547200203,78.665
4/30/1987,10280.27883,1,6.255999565,79.047
5/1/1987,10255.59258,1,5.993100166,78.528
5/2/1987,10231.19248,1,5.637699604,77.517
5/3/1987,10206.78428,1,5.081099987,77.103
5/4/1987,10182.07373,1,4.55189991,76.892
5/5/1987,10156.76659,1,4.110199928,76.781
5/6/1987,10130.5686,1,4.077300072,76.43
5/7/1987,10103.18552,1,4.177999973,76.502
5/8/1987,10074.32309,1,4.19630003,76.349
5/9/1987,10043.68707,1,4.339299679,76.967
5/10/1987,10010.9832,1,4.90320015,77.422
5/11/1987,9975.917244,1,5.904200077,78.176
5/12/1987,9938.194947,1,6.854499817,79.31
5/13/1987,9897.522059,1,7.59499979,80.329
5/14/1987,9853.604333,1,7.893199921,81.06
5/15/1987,9806.147518,1,7.905499935,81.49
5/16/1987,9754.679464,1,7.737299919,81.579
5/17/1987,9698.063267,1,7.407600403,81.274
5/18/1987,9636.401169,1,6.704400063,80.79
5/19/1987,9569.998287,1,5.845100403,79.778
5/20/1987,9499.159736,1,5.486000061,79.707
5/21/1987,9424.190634,1,5.277700424,78.302
5/22/1987,9345.396097,1,5.099100113,78.119
5/23/1987,9263.081241,1,5.270999908,78.33
5/24/1987,9177.551184,1,6.021100044,78.725
5/25/1987,9089.111042,1,6.558700085,79.238
5/26/1987,8998.065932,1,6.80039978,79.664
5/27/1987,8904.72097,1,6.91479969,79.79
5/28/1987,8809.381273,1,6.800299644,79.719
5/29/1987,8712.351958,1,6.509200096,79.843
5/30/1987,8613.938141,1,6.120200157,79.81
5/31/1987,8514.444939,1,5.931200027,79.369
6/1/1987,8414.177468,1,5.424099922,78.925
6/2/1987,8313.440845,1,4.871099949,79.721
6/3/1987,8212.540187,1,4.373099804,78.923
