,NDOI,smscg,tide,X2_DIS
3/29/1924,9465.892643,1,5.416199684,78.05583563
3/30/1924,9226.670742,1,5.394899845,77.95916988
3/31/1924,8382.888658,1,5.383100033,77.96617875
4/1/1924,7554.062971,1,5.199300289,78.1926462
4/2/1924,7325.823064,1,5.129600048,78.64577817
4/3/1924,7231.96924,1,4.784800053,79.30249071
4/4/1924,7184.503782,1,4.920399666,79.58955833
4/5/1924,7157.223537,1,5.01279974,80.28955159
4/6/1924,7140.106048,1,4.910999775,80.61967973
4/7/1924,7128.644598,1,5.008500099,81.45626393
4/8/1924,7120.566592,1,4.809999943,81.64784001
4/9/1924,7114.622271,1,4.524800301,81.68825906
4/10/1924,7110.074934,1,4.182299614,81.20599357
4/11/1924,7106.463732,1,3.96750021,81.57442483
4/12/1924,7103.484016,1,3.873999834,81.4478709
4/13/1924,7100.922613,1,3.9781003,81.4908346
4/14/1924,7098.620384,1,4.268599987,80.82074668
4/15/1924,7096.448819,1,4.725699902,79.50548797
4/16/1924,7094.293791,1,5.041499615,79.39807882
4/17/1924,7092.04241,1,5.227799892,80.51574064
4/18/1924,7089.570083,1,5.806399822,81.78863136
4/19/1924,7086.724919,1,6.517399788,83.12537019
4/20/1924,7083.305627,1,7.047200203,84.45081023
4/21/1924,7079.026459,1,7.015299797,84.94382656
4/22/1924,7073.456831,1,7.267000198,85.82262365
4/23/1924,7065.909889,1,6.911200047,86.10015165
4/24/1924,7055.221749,1,6.338000298,85.48393546
4/25/1924,7039.27716,1,5.680699825,85.11586817
4/26/1924,7013.882561,1,5.139200211,84.8663204
4/27/1924,6969.713029,1,5.105800152,84.81209466
4/28/1924,6882.390247,1,4.997399807,84.1930974
4/29/1924,6670.046205,1,4.959100246,83.6482689
4/30/1924,5898.9576,1,4.802599907,83.7264418
5/1/1924,5113.96414,1,5.076200008,84.29953713
5/2/1924,4891.433766,1,5.359600067,84.70155598
5/3/1924,4798.71331,1,5.638200283,85.01667305
5/4/1924,4751.482969,1,5.657999992,85.11379991
5/5/1924,4724.236399,1,5.731499672,85.38382871
5/6/1924,4707.125032,1,5.49420023,85.61034363
5/7/1924,4695.69356,1,5.460900307,85.99794964
5/8/1924,4687.687394,1,5.21750021,86.48175692
5/9/1924,4681.865528,1,4.838300228,86.83293165
5/10/1924,4677.498328,1,4.428600311,86.34112748
5/11/1924,4674.133145,1,4.177700043,86.0151073
5/12/1924,4671.476045,1,4.358299732,85.82373685
5/13/1924,4669.328197,1,4.535399914,85.58954676
5/14/1924,4667.549703,1,4.784500122,85.68615726
5/15/1924,4666.037964,1,5.033800125,86.13565274
5/16/1924,4664.714024,1,5.971099854,86.97051327
5/17/1924,4663.513358,1,7.003000259,88.17583185
5/18/1924,4662.379023,1,7.699399948,88.990293
5/19/1924,4661.255795,1,8.024299622,90.02431227
5/20/1924,4660.084118,1,8.072299957,90.31847816
5/21/1924,4658.792507,1,7.925799847,90.43146375
5/22/1924,4657.286382,1,7.495899677,90.651199
5/23/1924,4655.429556,1,6.67689991,90.54386973
5/24/1924,4653.01075,1,5.719399929,90.07022027
5/25/1924,4649.677945,1,5.368700027,89.36843536
5/26/1924,4644.798336,1,5.125,88.98079976
5/27/1924,4637.127807,1,4.857699871,88.29553039
5/28/1924,4623.922538,1,4.595099926,88.52510329
5/29/1924,4598.083155,1,5.174399853,89.38829621
5/30/1924,4536.148197,1,5.509799957,89.81410905
5/31/1924,4317.746243,1,5.910900116,89.86209009
6/1/1924,4103.223188,1,6.067299843,90.36303038
6/2/1924,4044.155269,1,6.232300282,90.9362865
6/3/1924,4019.876492,1,6.184899807,91.57397153
6/4/1924,4007.611233,1,6.071400166,91.78043847
6/5/1924,4000.578358,1,5.870900154,91.80598513
6/6/1924,3996.185003,1,5.727799892,91.60470796
6/7/1924,3993.266206,1,5.302600384,90.94864784
6/8/1924,3991.235591,1,4.846400261,90.70918511
6/9/1924,3989.771943,1,4.710599899,90.2380122
6/10/1924,3988.68738,1,4.735800266,89.47576705
6/11/1924,3987.866118,1,4.750800133,89.39411183
6/12/1924,3987.23372,1,4.724500179,89.57272023
6/13/1924,3986.740652,1,5.790800095,90.19642496
6/14/1924,3986.353023,1,6.88010025,90.41600227
6/15/1924,3986.047145,1,7.709300041,90.88132834
6/16/1924,3985.80624,1,8.256400108,91.48125076
6/17/1924,3985.618396,1,8.576700211,91.6546618
6/18/1924,3985.475315,1,8.436900139,91.82714321
6/19/1924,3985.371581,1,7.953800201,91.95644368
6/20/1924,3985.304349,1,7.532999992,92.57422469
6/21/1924,3985.273442,1,6.500999928,90.78829076
6/22/1924,3985.281988,1,5.663600445,89.96859256
6/23/1924,3985.337965,1,5.19630003,89.36952239
6/24/1924,3985.457558,1,4.754899979,88.72678607
6/25/1924,3985.672618,1,4.386600018,88.5779697
6/26/1924,3986.04859,1,4.786100388,88.34355341
6/27/1924,3986.733271,1,5.220399857,88.15899924
6/28/1924,3988.115445,1,5.721400261,88.70614911
6/29/1924,3991.503572,1,6.010800362,89.41162837
6/30/1924,4003.833843,1,6.292599678,89.62464898
7/1/1924,4016.385493,1,6.454699993,90.03179455
7/2/1924,4019.933328,1,6.458800316,91.1790223
7/3/1924,4021.396151,1,6.420899868,91.32088466
7/4/1924,4022.121317,1,6.099400043,90.93936081
7/5/1924,4022.515286,1,6.00369978,90.30249466
7/6/1924,4022.733799,1,5.596600056,90.18090967
7/7/1924,4022.845984,1,5.044000149,90.14802506
7/8/1924,4022.885327,1,4.89289999,89.808927
7/9/1924,4022.868545,1,4.736599922,89.21107068
7/10/1924,4022.803468,1,4.90599966,89.04437914
7/11/1924,4022.692583,1,5.313300133,89.46345406
7/12/1924,4022.534656,1,6.274199963,89.8174914
7/13/1924,4022.325374,1,7.128399849,89.93478324
7/14/1924,4022.057411,1,7.874400139,90.21006841
7/15/1924,4021.720042,1,8.364600182,90.45184182
7/16/1924,4021.29832,1,8.458100319,90.81850699
7/17/1924,4020.771691,1,8.122699738,91.16531636
7/18/1924,4020.111814,1,7.339000225,91.17674202
7/19/1924,4019.279142,1,7.031400204,91.10722772
7/20/1924,4018.217467,1,5.980899811,90.90560043
7/21/1924,4016.844997,1,5.284999847,89.86373737
7/22/1924,4015.039211,1,4.641599655,89.17713444
7/23/1924,4012.610055,1,4.081399918,89.1031863
7/24/1924,4009.249987,1,4.281199932,88.61810761
7/25/1924,4004.434853,1,4.607000351,88.41622906
7/26/1924,3997.21143,1,5.039099693,88.61830604
7/27/1924,3985.69512,1,5.456600189,89.00352985
7/28/1924,3965.719056,1,5.8677001,89.2737773
7/29/1924,3926.490696,1,6.206000328,89.3074544
7/30/1924,3832.330508,1,6.377399921,89.4110045
7/31/1924,3500.161632,1,6.534900188,89.92293706
8/1/1924,3167.992707,1,6.366400242,89.68889601
8/2/1924,3073.832359,1,6.15199995,89.71921449
8/3/1924,3034.603716,1,5.855400085,89.6488464
8/4/1924,3014.627227,1,5.389899731,89.72057146
8/5/1924,3003.110329,1,5.032299995,89.67315883
8/6/1924,2995.88613,1,4.704699516,89.74792338
8/7/1924,2991.070004,1,4.720699787,89.73041872
8/8/1924,2987.708689,1,5.377399921,89.77480861
8/9/1924,2985.277988,1,5.689100266,89.98785734
8/10/1924,2983.470305,1,6.353900433,90.19809641
8/11/1924,2982.09552,1,7.045599937,90.6161001
8/12/1924,2981.031029,1,7.571000099,90.99111292
8/13/1924,2980.194932,1,7.813899994,91.47597891
8/14/1924,2979.530889,1,7.686199665,91.81074104
8/15/1924,2978.999178,1,7.19879961,92.07809848
8/16/1924,2978.57123,1,6.492099762,91.98964309
8/17/1924,2978.226189,1,6.060500145,91.58338262
8/18/1924,2977.948696,1,5.056300163,91.4308852
8/19/1924,2977.727457,1,4.524800301,91.35388924
8/20/1924,2977.554343,1,3.926500082,91.44903965
8/21/1924,2977.423877,1,3.95630002,91.23292863
8/22/1924,2977.333079,1,4.149600029,91.26722673
8/23/1924,2977.281736,1,4.161399841,91.14079476
8/24/1924,2977.273306,1,4.565899849,91.02775002
8/25/1924,2977.31706,1,5.015799999,91.02919685
8/26/1924,2977.432944,1,5.417500019,91.29222107
8/27/1924,2977.663315,1,5.770900249,91.81077552
8/28/1924,2978.10473,1,6.11590004,92.21842449
8/29/1924,2979.010351,1,6.122400284,92.52102289
8/30/1924,2981.220748,1,6.039400101,92.39207991
8/31/1924,2989.05434,1,5.714099884,92.5564927
9/1/1924,2996.752488,0,5.265799999,92.4317305
9/2/1924,2998.871916,0,5.010799885,92.09413395
9/3/1924,2999.742737,0,4.860899925,91.95612157
9/4/1924,3000.182233,0,5.090100288,91.99234584
9/5/1924,3000.433713,0,5.345999718,92.12423567
9/6/1924,3000.590183,0,5.667900085,92.37594918
9/7/1924,3000.693399,0,5.76210022,92.31605141
9/8/1924,3000.764346,0,6.137599945,91.99395684
9/9/1924,3000.814477,0,6.515600204,92.16308114
9/10/1924,3000.850445,0,6.74849987,92.65739444
9/11/1924,3000.876295,0,6.721299648,93.25119343
9/12/1924,3000.894555,0,6.484099865,93.47962388
9/13/1924,3000.906824,0,5.985099792,93.22612791
9/14/1924,3000.914084,0,5.313300133,93.06202235
9/15/1924,3000.91688,0,4.916699886,92.79954015
9/16/1924,3000.915407,0,4.586699486,92.34025298
9/17/1924,3000.909539,0,4.481200218,92.30755167
9/18/1924,3000.898809,0,4.21239996,92.69966515
9/19/1924,3000.882329,0,4.023099899,92.59019544
9/20/1924,3000.858629,0,3.933300018,91.86813117
9/21/1924,3000.825359,0,4.011700153,91.67476009
9/22/1924,3000.778749,0,4.02670002,91.67031781
9/23/1924,3000.712579,0,4.422500134,91.214026
9/24/1924,3000.616135,0,4.861299992,91.15341779
9/25/1924,3000.469773,0,5.209700108,91.22156753
9/26/1924,3000.234397,0,5.420499802,91.50712717
9/27/1924,2999.822917,0,5.440500259,91.80494918
9/28/1924,2999.007487,0,5.254700184,92.15692236
9/29/1924,2997.022758,0,5.310299873,92.70142077
9/30/1924,2989.813752,0,5.834100246,92.8003565
10/1/1924,2982.488064,0,6.12650013,92.53943616
10/2/1924,2980.450413,0,6.124399662,92.77285823
10/3/1924,2979.659814,0,5.984499931,93.09470622
10/4/1924,2979.332696,0,5.768000126,93.40725994
10/5/1924,2979.236232,0,5.555600166,93.98913772
10/6/1924,2979.285069,0,5.479399681,93.33716172
10/7/1924,2979.445619,0,5.548999786,92.30030753
10/8/1924,2979.706544,0,5.590499878,91.92084241
10/9/1924,2980.068095,0,5.577600002,92.06583494
10/10/1924,2980.537987,0,5.552899837,92.18140028
10/11/1924,2981.129978,0,5.325399876,92.31366479
10/12/1924,2981.863786,0,5.417600155,92.38777493
10/13/1924,2982.765912,0,5.452600002,92.96623904
10/14/1924,2983.871251,0,5.535099983,93.18507862
10/15/1924,2985.225648,0,5.338299751,93.56172648
10/16/1924,2986.889726,0,5.109999657,93.51763978
10/17/1924,2988.944588,0,4.723599911,92.96922968
10/18/1924,2991.500425,0,4.368100166,92.72572053
10/19/1924,2994.709759,0,4.042900085,92.64923427
10/20/1924,2998.788393,0,3.843699932,93.12627617
10/21/1924,3004.049589,0,3.827600002,92.11248748
10/22/1924,3010.961959,0,3.930700064,91.64077181
10/23/1924,3020.251862,0,4.315199852,91.41909026
10/24/1924,3033.094227,0,4.637800217,91.80406708
10/25/1924,3051.491098,0,4.822799683,92.52548597
10/26/1924,3079.083021,0,5.426799774,93.01759919
10/27/1924,3123.067265,0,6.158699989,93.74916784
10/28/1924,3199.356728,0,6.947099686,94.97251516
10/29/1924,3349.166812,0,7.314099789,94.83170627
10/30/1924,3708.752832,0,7.424200058,94.66789574
10/31/1924,4977.259954,0,7.215600014,94.43132522
11/1/1924,6223.281586,0,6.732299805,94.56113346
11/2/1924,6566.35627,0,6.111199856,93.93635668
11/3/1924,6707.353446,0,5.477300167,93.74674712
11/4/1924,6778.560506,0,5.121399879,93.6978468
11/5/1924,6819.362914,0,5.150700092,93.44026662
11/6/1924,6844.818852,0,5.38380003,92.8419797
11/7/1924,6861.692297,0,5.268800259,92.8835063
11/8/1924,6873.386042,0,5.334000111,93.83613007
11/9/1924,6881.762029,0,5.847199917,94.93484016
11/10/1924,6887.906865,0,6.03180027,93.65312301
11/11/1924,6892.487213,0,6.184700012,93.15229745
11/12/1924,6895.928032,0,6.169199944,92.7722889
11/13/1924,6898.507593,0,5.975999832,93.1490628
11/14/1924,6900.410536,0,5.753499985,92.93289626
11/15/1924,6901.758418,0,5.381299973,93.39275385
11/16/1924,6902.62734,0,4.855600357,93.31466548
11/17/1924,6903.057516,0,4.384900093,92.83368339
11/18/1924,6903.057073,0,3.990800142,92.11484718
11/19/1924,6902.600729,0,4.045400143,91.48518279
11/20/1924,6901.622574,0,4.154399872,91.03383394
11/21/1924,6900.000148,0,4.271900177,90.98186911
11/22/1924,6897.523528,0,4.644399643,91.00095264
11/23/1924,6893.835491,0,5.406199932,91.40010981
11/24/1924,6888.310764,0,6.48390007,92.28374399
11/25/1924,6879.794744,0,7.442800045,93.02981448
11/26/1924,6865.981186,0,8.076200485,93.20373396
11/27/1924,6841.72487,0,8.425999641,93.06841652
11/28/1924,6793.556606,0,8.310700417,93.46322144
11/29/1924,6676.22259,0,7.792200089,93.80671598
11/30/1924,6249.94422,0,6.988999844,93.38944753
12/1/1924,5815.964051,0,6.042500019,92.15479143
12/2/1924,5692.952385,0,5.375100136,90.87275372
12/3/1924,5641.717672,0,5.079100132,90.04648733
12/4/1924,5615.64521,0,4.810599804,90.11442532
12/5/1924,5600.635696,0,4.882200241,90.77360452
12/6/1924,5591.246622,0,5.266999722,91.22959736
12/7/1924,5585.017606,0,5.784699917,90.99494923
12/8/1924,5580.705504,0,6.170899868,91.16235977
12/9/1924,5577.628254,0,6.372200012,89.85876891
12/10/1924,5575.387419,0,6.539899826,89.82719252
12/11/1924,5573.738862,0,6.522199631,90.18351502
12/12/1924,5572.527719,0,6.436199665,90.42739356
12/13/1924,5571.653703,0,6.205400467,90.89437856
12/14/1924,5571.051777,0,5.803299904,90.86323193
12/15/1924,5570.681125,0,5.395100117,90.54544722
12/16/1924,5570.518951,0,4.793600082,90.3779578
12/17/1924,5570.55735,0,4.290800095,87.84156978
12/18/1924,5570.802474,0,4.195499897,86.17018698
12/19/1924,5571.275804,0,4.102799892,85.86046704
12/20/1924,5572.017946,0,4.041500092,86.53747825
12/21/1924,5573.096075,0,4.954999924,87.44993189
12/22/1924,5574.617467,0,6.112800121,88.05842699
12/23/1924,5576.754126,0,7.156199932,88.5278599
12/24/1924,5579.789235,0,8.097599983,88.49899749
12/25/1924,5584.209722,0,8.680299759,88.86968427
12/26/1924,5590.905042,0,8.805600166,89.34537328
12/27/1924,5601.637435,0,8.515500069,90.09697361
12/28/1924,5620.306922,0,7.913900375,89.38964466
12/29/1924,5657.018813,0,6.994100094,89.25013813
12/30/1924,5745.185298,0,5.814399719,89.17900746
12/31/1924,6056.255953,0,5.228599548,88.19413656
1/1/1925,6367.563489,0,4.711699963,87.25952181
1/2/1925,6456.482529,0,4.240300179,86.55189119
1/3/1925,6494.533624,0,4.688499928,86.46834788
1/4/1925,6515.212578,0,5.201699734,86.42794618
1/5/1925,6528.723764,0,5.720899582,86.98313818
1/6/1925,6539.085268,0,6.040499687,87.49841207
1/7/1925,6548.200939,0,6.326000214,87.57897638
1/8/1925,6557.131264,0,6.531099796,88.11954845
1/9/1925,6566.571268,0,6.550499916,88.4761282
1/10/1925,6577.059375,0,6.573400021,88.2935051
1/11/1925,6589.0834,0,6.307400227,87.92419402
1/12/1925,6603.145093,0,6.052199841,87.80217248
1/13/1925,6619.809517,0,5.494699955,88.0224612
1/14/1925,6639.752898,0,4.854599953,87.98893658
1/15/1925,6663.818457,0,4.419699669,86.7046184
1/16/1925,6693.089643,0,4.123600006,86.02147018
1/17/1925,6728.993082,0,3.850899935,85.83109377
1/18/1925,6773.449913,0,4.385900021,85.81233614
1/19/1925,6829.106219,0,5.369699955,86.06404855
1/20/1925,6899.695563,0,6.418000221,86.91605105
1/21/1925,6990.629317,0,7.375,87.85073986
1/22/1925,7109.995474,0,8.099900246,88.761262
1/23/1925,7270.324906,0,8.46420002,89.33569786
1/24/1925,7491.881936,0,8.483599663,89.65515784
1/25/1925,7809.191981,0,8.153300285,90.15546282
1/26/1925,8285.032449,0,7.451100349,88.70194018
1/27/1925,9043.508927,0,6.371200085,87.65609789
1/28/1925,10359.0104,0,5.351500034,86.99716783
1/29/1925,12942.21752,0,4.694300175,86.25615865
1/30/1925,19142.58743,0,4.064800262,85.50919802
1/31/1925,41015.50761,0,4.134300232,83.8358652
2/1/1925,61685.97241,0,4.440000057,80.46645312
2/2/1925,67030.96278,0,4.777800083,74.29447327
2/3/1925,69165.64324,0,5.129899979,67.2872251
2/4/1925,70225.12553,0,5.572200298,62.76765135
2/5/1925,70824.36069,0,5.916499615,59.41842916
2/6/1925,71193.73703,0,6.078100204,56.92411987
2/7/1925,71435.26981,0,6.332699776,55.59028921
2/8/1925,71599.68444,0,6.280500412,54.16228583
2/9/1925,71714.41829,0,6.141199589,53.48597952
2/10/1925,71795.25328,0,5.778599739,53.54765626
2/11/1925,71851.65648,0,5.248300076,53.0583728
2/12/1925,71889.42261,0,4.59430027,52.99604676
2/13/1925,71912.05032,0,4.240599632,52.57103033
2/14/1925,71921.47178,0,3.984099865,52.77972585
2/15/1925,71918.41743,0,4.384300232,52.5651877
2/16/1925,71902.54145,0,4.881599903,52.47734921
2/17/1925,71872.34733,0,5.569499969,52.55472313
2/18/1925,71824.88729,0,6.301000118,52.98604749
2/19/1925,71755.12861,0,6.962500095,53.20439108
2/20/1925,71654.73904,0,7.413700104,53.31233642
2/21/1925,71509.74106,0,7.667699814,53.32521765
2/22/1925,71295.76119,0,7.546800137,53.2460809
2/23/1925,70967.67443,0,7.094200134,52.70870731
2/24/1925,70434.66994,0,6.33409977,52.78837991
2/25/1925,69491.60621,0,5.387300014,52.64068182
2/26/1925,67590.86167,0,4.738200188,52.91995005
2/27/1925,62831.02292,0,4.333600044,52.75464894
2/28/1925,44422.88377,0,4.256999969,52.89599713
3/1/1925,24943.88536,1,4.151599884,53.40594682
3/2/1925,19422.26298,1,4.127500057,54.8582985
3/3/1925,17122.0412,1,4.24849987,57.0019238
3/4/1925,15950.91512,1,4.504199982,59.33310547
3/5/1925,15276.00405,1,4.805799961,60.5652228
3/6/1925,14852.97296,1,5.183000088,61.63957195
3/7/1925,14571.32721,1,5.519999981,62.43000876
3/8/1925,14375.19416,1,5.671999931,62.84512652
3/9/1925,14233.8685,1,5.639699936,63.07210459
3/10/1925,14129.35464,1,5.48059988,63.61068807
3/11/1925,14050.55614,1,5.134300232,63.88905262
3/12/1925,13990.34886,1,4.594799995,64.78757408
3/13/1925,13944.01298,1,4.742599964,65.19457337
3/14/1925,13908.35031,1,4.966599941,65.48414892
3/15/1925,13881.16826,1,5.10379982,65.97484526
3/16/1925,13860.97081,1,5.240600109,66.91162306
3/17/1925,13846.77357,1,5.370200157,66.77752933
3/18/1925,13837.99935,1,5.561900139,67.28785413
3/19/1925,13834.43311,1,5.826499939,67.53700992
3/20/1925,13836.23021,1,6.1656003,68.5009489
3/21/1925,13843.98667,1,6.40500021,69.16690749
3/22/1925,13858.89961,1,6.38629961,69.66863269
3/23/1925,13883.08242,1,6.039000034,69.86198108
3/24/1925,13920.17658,1,5.61400032,69.73388915
3/25/1925,13976.58487,1,5.104199886,69.40765374
3/26/1925,14064.13106,1,5.227399826,70.04136207
3/27/1925,14206.36185,1,5.309800148,70.40471955
3/28/1925,14455.50823,1,5.045900345,70.3210903
3/29/1925,14947.03199,1,4.753299713,70.60823835
3/30/1925,16128.97339,1,4.380599976,69.73435851
3/31/1925,20300.60209,1,4.058599949,69.50086608
4/1/1925,24398.47674,1,3.905200005,67.19787377
4/2/1925,25526.73765,1,3.954999924,66.18866794
4/3/1925,25990.38373,1,4.148799896,66.02952354
4/4/1925,26224.47451,1,4.378800392,65.79137911
4/5/1925,26358.53514,1,4.64869976,64.23721255
4/6/1925,26442.08283,1,4.704100132,63.40937969
4/7/1925,26497.3558,1,4.897999763,63.73122578
4/8/1925,26535.5366,1,4.874899864,63.84500724
4/9/1925,26562.73832,1,5.52699995,63.89254876
4/10/1925,26582.52169,1,5.950999737,63.83540865
4/11/1925,26597.06311,1,6.088900089,63.77443843
4/12/1925,26607.73984,1,6.290199757,63.37816629
4/13/1925,26615.44106,1,6.190100193,63.43592157
4/14/1925,26620.74042,1,5.942399979,63.13919725
4/15/1925,26623.99358,1,5.67800045,62.84531283
4/16/1925,26625.39206,1,5.461400032,62.60739895
4/17/1925,26624.98843,1,5.306399822,61.84864406
4/18/1925,26622.69912,1,5.465600014,61.9309875
4/19/1925,26618.2849,1,5.442900181,62.10166525
4/20/1925,26611.30217,1,5.374899864,62.51012144
4/21/1925,26601.00844,1,5.361199856,62.27838265
4/22/1925,26586.1857,1,5.731400013,62.01334623
4/23/1925,26564.80375,1,5.907800198,61.61895413
4/24/1925,26533.34446,1,5.963099957,61.8253204
4/25/1925,26485.3428,1,5.772699833,62.08786304
4/26/1925,26407.91446,1,5.63340044,62.34315148
4/27/1925,26272.34317,1,5.265799999,62.15664585
4/28/1925,26003.48543,1,4.815999985,62.01796042
4/29/1925,25348.90941,1,4.325300217,61.60381266
4/30/1925,22971.15012,1,3.926699877,61.03697519
5/1/1925,20550.40686,1,3.936800241,60.662278
5/2/1925,19864.08462,1,4.135199547,61.67130433
5/3/1925,19577.98603,1,4.252799988,62.4311356
5/4/1925,19432.08028,1,4.512700081,62.52967408
5/5/1925,19347.69972,1,4.608799934,62.9899594
5/6/1925,19294.4587,1,5.353499889,63.60659464
5/7/1925,19258.59992,1,6.172699928,63.76371654
5/8/1925,19233.1487,1,6.899300098,65.35337497
5/9/1925,19214.2512,1,7.302000046,65.78800767
5/10/1925,19199.62441,1,7.284600258,67.97479546
5/11/1925,19187.83164,1,7.397500038,67.74632228
5/12/1925,19177.91548,1,7.070899963,68.0157593
5/13/1925,19169.1984,1,6.504700184,67.30981133
5/14/1925,19161.16678,1,5.783800125,65.77949991
5/15/1925,19153.398,1,5.484099865,65.65793044
5/16/1925,19145.50925,1,5.385099888,65.7165663
5/17/1925,19137.11607,1,5.28150034,66.07742627
5/18/1925,19127.79148,1,5.145000458,65.9741723
5/19/1925,19117.01773,1,5.506500244,66.29059956
5/20/1925,19104.11998,1,6.047199726,66.65459661
5/21/1925,19088.16506,1,6.252399921,66.235232
5/22/1925,19067.79542,1,6.459199905,66.62565542
5/23/1925,19040.93914,1,6.373700142,67.01964623
5/24/1925,19004.27277,1,6.185299873,67.07886056
5/25/1925,18952.15805,1,5.9302001,67.19985368
5/26/1925,18874.36499,1,5.708399773,67.20414072
5/27/1925,18750.69068,1,5.20389986,66.20005596
5/28/1925,18536.48856,1,4.711699963,65.59885089
5/29/1925,18116.14382,1,4.308300018,65.16053836
5/30/1925,17107.46855,1,4.252300262,64.627303
5/31/1925,13549.44198,1,4.297800064,65.43571745
6/1/1925,10054.48569,1,4.293299675,65.61110376
